"","origin","destination","weight"
"1","UKC1","UKC1",19798
"2","UKC1","UKC2",29
"3","UKC1","UKD1",43
"4","UKC1","UKD3",33
"5","UKC1","UKD4",24
"6","UKC1","UKD6",10
"7","UKC1","UKE1",40
"8","UKC1","UKE2",150
"9","UKC1","UKE3",6
"10","UKC1","UKE4",119
"11","UKC1","UKF1",16
"12","UKC1","UKF2",69
"13","UKC1","UKF3",2
"14","UKC1","UKG1",18
"15","UKC1","UKG2",29
"16","UKC1","UKG3",230
"17","UKC1","UKH1",188
"18","UKC1","UKH2",258
"19","UKC1","UKH3",66
"20","UKC1","UKI1",2893
"21","UKC1","UKI2",582
"22","UKC1","UKJ1",1186
"23","UKC1","UKJ2",3282
"24","UKC1","UKJ3",64
"25","UKC1","UKJ4",49
"26","UKC1","UKK1",473
"27","UKC1","UKK2",48
"28","UKC1","UKK3",12
"29","UKC1","UKK4",61
"30","UKC1","UKL1",35
"31","UKC1","UKL2",36
"32","UKC1","UKM2",685
"33","UKC1","UKM3",385
"34","UKC1","UKM5",40
"35","UKC1","UKM6",5
"36","UKC1","UKN0",369
"37","UKC2","UKC1",158
"38","UKC2","UKC2",15824
"39","UKC2","UKD1",39
"40","UKC2","UKD3",11
"41","UKC2","UKD4",10
"42","UKC2","UKD6",100
"43","UKC2","UKD7",1
"44","UKC2","UKE1",26
"45","UKC2","UKE2",56
"46","UKC2","UKE3",19
"47","UKC2","UKE4",20
"48","UKC2","UKF1",110
"49","UKC2","UKF2",12
"50","UKC2","UKF3",4
"51","UKC2","UKG1",40
"52","UKC2","UKG2",21
"53","UKC2","UKG3",72
"54","UKC2","UKH1",30
"55","UKC2","UKH2",777
"56","UKC2","UKH3",68
"57","UKC2","UKI1",1535
"58","UKC2","UKI2",648
"59","UKC2","UKJ1",1366
"60","UKC2","UKJ2",2303
"61","UKC2","UKJ3",41
"62","UKC2","UKJ4",59
"63","UKC2","UKK1",82
"64","UKC2","UKK2",54
"65","UKC2","UKK3",1
"66","UKC2","UKK4",30
"67","UKC2","UKL1",11
"68","UKC2","UKL2",4
"69","UKC2","UKM2",117
"70","UKC2","UKM3",32
"71","UKC2","UKM5",2
"72","UKC2","UKM6",13
"73","UKC2","UKN0",81
"74","UKD1","UKC1",4
"75","UKD1","UKC2",33
"76","UKD1","UKD1",7422
"77","UKD1","UKD3",459
"78","UKD1","UKD4",130
"79","UKD1","UKD6",57
"80","UKD1","UKD7",5
"81","UKD1","UKE1",192
"82","UKD1","UKE2",4409
"83","UKD1","UKE3",3
"84","UKD1","UKE4",4
"85","UKD1","UKF1",2
"86","UKD1","UKF2",4
"87","UKD1","UKF3",2
"88","UKD1","UKG1",56
"89","UKD1","UKG2",10
"90","UKD1","UKG3",21
"91","UKD1","UKH1",37
"92","UKD1","UKH2",799
"93","UKD1","UKH3",44
"94","UKD1","UKI1",2741
"95","UKD1","UKI2",232
"96","UKD1","UKJ1",2521
"97","UKD1","UKJ2",1422
"98","UKD1","UKJ3",72
"99","UKD1","UKJ4",13
"100","UKD1","UKK1",29
"101","UKD1","UKK2",36
"102","UKD1","UKK3",7
"103","UKD1","UKK4",5
"104","UKD1","UKL1",8
"105","UKD1","UKL2",38
"106","UKD1","UKM2",63
"107","UKD1","UKM3",136
"108","UKD1","UKM5",8
"109","UKD1","UKM6",14
"110","UKD1","UKN0",53
"111","UKD3","UKC1",88
"112","UKD3","UKC2",7
"113","UKD3","UKD1",488
"114","UKD3","UKD3",95894
"115","UKD3","UKD4",303
"116","UKD3","UKD6",396
"117","UKD3","UKD7",10
"118","UKD3","UKE1",149
"119","UKD3","UKE2",415
"120","UKD3","UKE3",4
"121","UKD3","UKE4",58
"122","UKD3","UKF1",176
"123","UKD3","UKF2",1972
"124","UKD3","UKF3",176
"125","UKD3","UKG1",177
"126","UKD3","UKG2",81
"127","UKD3","UKG3",636
"128","UKD3","UKH1",285
"129","UKD3","UKH2",2921
"130","UKD3","UKH3",55
"131","UKD3","UKI1",15440
"132","UKD3","UKI2",1788
