"","origin","destination","weight"
"1","UKC1","UKC1",2062
"2","UKC1","UKC2",8
"3","UKC1","UKD1",9
"4","UKC1","UKD4",8
"5","UKC1","UKD6",3
"6","UKC1","UKE2",9
"7","UKC1","UKE3",1
"8","UKC1","UKE4",4
"9","UKC1","UKF2",1
"10","UKC1","UKF3",1
"11","UKC1","UKG1",2
"12","UKC1","UKG2",1
"13","UKC1","UKG3",149
"14","UKC1","UKH1",101
"15","UKC1","UKH2",3
"16","UKC1","UKH3",3
"17","UKC1","UKI1",70
"18","UKC1","UKI2",5
"19","UKC1","UKJ1",3
"20","UKC1","UKJ2",61
"21","UKC1","UKJ3",10
"22","UKC1","UKJ4",6
"23","UKC1","UKK1",2
"24","UKC1","UKK2",3
"25","UKC1","UKK3",2
"26","UKC1","UKK4",7
"27","UKC1","UKL1",3
"28","UKC1","UKL2",7
"29","UKC1","UKM5",2
"30","UKC1","UKM6",4
"31","UKC2","UKC1",25
"32","UKC2","UKC2",516
"33","UKC2","UKD1",9
"34","UKC2","UKD3",2
"35","UKC2","UKD4",2
"36","UKC2","UKD6",6
"37","UKC2","UKD7",1
"38","UKC2","UKE2",1
"39","UKC2","UKE4",2
"40","UKC2","UKF1",19
"41","UKC2","UKF2",8
"42","UKC2","UKG1",3
"43","UKC2","UKG2",1
"44","UKC2","UKG3",9
"45","UKC2","UKH1",1
"46","UKC2","UKH2",3
"47","UKC2","UKH3",6
"48","UKC2","UKI1",8
"49","UKC2","UKI2",12
"50","UKC2","UKJ1",17
"51","UKC2","UKJ2",65
"52","UKC2","UKJ3",9
"53","UKC2","UKJ4",29
"54","UKC2","UKK1",4
"55","UKC2","UKK2",2
"56","UKC2","UKK4",5
"57","UKC2","UKL1",5
"58","UKC2","UKL2",1
"59","UKC2","UKM2",1
"60","UKC2","UKM5",2
"61","UKC2","UKM6",12
"62","UKC2","UKN0",2
"63","UKD1","UKC1",1
"64","UKD1","UKC2",2
"65","UKD1","UKD1",817
"66","UKD1","UKD3",129
"67","UKD1","UKD4",113
"68","UKD1","UKD6",28
"69","UKD1","UKD7",5
"70","UKD1","UKE3",2
"71","UKD1","UKF2",4
"72","UKD1","UKG1",2
"73","UKD1","UKG2",3
"74","UKD1","UKG3",3
"75","UKD1","UKH1",4
"76","UKD1","UKI1",40
"77","UKD1","UKI2",8
"78","UKD1","UKJ1",15
"79","UKD1","UKJ2",2
"80","UKD1","UKJ3",24
"81","UKD1","UKJ4",6
"82","UKD1","UKK1",4
"83","UKD1","UKK2",7
"84","UKD1","UKK3",6
"85","UKD1","UKL2",2
"86","UKD1","UKM3",3
"87","UKD1","UKM6",8
"88","UKD3","UKC1",6
"89","UKD3","UKD1",123
"90","UKD3","UKD3",8810
"91","UKD3","UKD4",202
"92","UKD3","UKD6",11
"93","UKD3","UKD7",6
"94","UKD3","UKE1",3
"95","UKD3","UKE3",1
"96","UKD3","UKF1",1
"97","UKD3","UKF2",1915
"98","UKD3","UKF3",8
"99","UKD3","UKG1",87
"100","UKD3","UKG3",9
"101","UKD3","UKH1",74
"102","UKD3","UKH2",81
"103","UKD3","UKH3",14
"104","UKD3","UKI1",4430
"105","UKD3","UKI2",11
"106","UKD3","UKJ1",210
"107","UKD3","UKJ2",453
"108","UKD3","UKJ3",99
"109","UKD3","UKJ4",2
"110","UKD3","UKK1",16
"111","UKD3","UKK2",5
"112","UKD3","UKK3",7
"113","UKD3","UKK4",1
"114","UKD3","UKL2",5
"115","UKD3","UKM3",6
"116","UKD3","UKM6",1
"117","UKD3","UKN0",2
"118","UKD4","UKC1",15
"119","UKD4","UKC2",2
"120","UKD4","UKD1",15
"121","UKD4","UKD3",100
"122","UKD4","UKD4",372
"123","UKD4","UKD6",3
"124","UKD4","UKD7",3
"125","UKD4","UKE1",8
"126","UKD4","UKE4",5
"127","UKD4","UKF1",4
"128","UKD4","UKF2",10
"129","UKD4","UKF3",58
"130","UKD4","UKG1",5
"131","UKD4","UKG2",1
"132","UKD4","UKG3",2
"133","UKD4","UKH1",1
"134","UKD4","UKH2",5
"135","UKD4","UKH3",7
"136","UKD4","UKI1",114
"137","UKD4","UKI2",24
"138","UKD4","UKJ1",7
"139","UKD4","UKJ2",226
"140","UKD4","UKJ3",13
"141","UKD4","UKJ4",40
"142","UKD4","UKK1",7
"143","UKD4","UKK2",2
"144","UKD4","UKK3",7
"145","UKD4","UKK4",2
"146","UKD4","UKL1",1
"147","UKD4","UKL2",2
"148","UKD4","UKM2",6
"149","UKD4","UKM3",3
"150","UKD4","UKM5",4
"151","UKD4","UKM6",6
"152","UKD6","UKD1",7
"153","UKD6","UKD3",68
"154","UKD6","UKD4",4
"155","UKD6","UKD6",645
"156","UKD6","UKE2",1
"157","UKD6","UKE4",1
"158","UKD6","UKF1",4
"159","UKD6","UKF2",7
"160","UKD6","UKG2",5
"161","UKD6","UKG3",18
"162","UKD6","UKH1",20
"163","UKD6","UKH3",2
"164","UKD6","UKI1",10
"165","UKD6","UKI2",11
"166","UKD6","UKJ1",3
"167","UKD6","UKJ2",8
"168","UKD6","UKJ3",1
"169","UKD6","UKJ4",1
"170","UKD6","UKK3",7
"171","UKD6","UKK4",10
"172","UKD6","UKL1",7
"173","UKD6","UKL2",56
"174","UKD6","UKM2",1
"175","UKD6","UKM6",2
"176","UKD7","UKD6",12
"177","UKD7","UKD7",8147
"178","UKD7","UKE2",3
"179","UKD7","UKF1",18
"180","UKD7","UKF2",2
"181","UKD7","UKF3",1
"182","UKD7","UKH2",3
"183","UKD7","UKI1",3
"184","UKD7","UKI2",5
"185","UKD7","UKJ1",1
"186","UKD7","UKJ2",4
"187","UKD7","UKJ3",2
"188","UKD7","UKJ4",4
"189","UKD7","UKK4",4
"190","UKD7","UKL1",2
"191","UKE1","UKC1",11
"192","UKE1","UKD1",1
"193","UKE1","UKD3",2
"194","UKE1","UKD4",7
"195","UKE1","UKE1",1009
"196","UKE1","UKE2",1
"197","UKE1","UKE3",1
"198","UKE1","UKF1",10
"199","UKE1","UKF2",3
"200","UKE1","UKF3",5
"201","UKE1","UKG3",4
"202","UKE1","UKH1",1
"203","UKE1","UKH2",2
"204","UKE1","UKI1",2
"205","UKE1","UKI2",17
"206","UKE1","UKJ1",8
"207","UKE1","UKJ2",3
"208","UKE1","UKJ3",4
"209","UKE1","UKJ4",3
"210","UKE1","UKL1",2
"211","UKE2","UKC1",2
"212","UKE2","UKC2",2
"213","UKE2","UKD1",1
"214","UKE2","UKD3",3
"215","UKE2","UKD4",1
"216","UKE2","UKD6",1
"217","UKE2","UKE2",1955
"218","UKE2","UKE4",8
"219","UKE2","UKF1",12
"220","UKE2","UKF2",15
"221","UKE2","UKF3",10
"222","UKE2","UKG1",5
"223","UKE2","UKG2",1
"224","UKE2","UKG3",19
"225","UKE2","UKH1",3
"226","UKE2","UKH3",2
"227","UKE2","UKI1",18
"228","UKE2","UKJ1",11
"229","UKE2","UKJ2",11
"230","UKE2","UKJ3",6
"231","UKE2","UKJ4",8
"232","UKE2","UKK1",8
"233","UKE2","UKK2",3
"234","UKE2","UKK3",6
"235","UKE2","UKK4",7
"236","UKE2","UKL1",10
"237","UKE2","UKM2",2
"238","UKE2","UKM5",2
"239","UKE2","UKM6",4
"240","UKE3","UKD3",15
"241","UKE3","UKD4",2
"242","UKE3","UKD6",2
"243","UKE3","UKE1",2
"244","UKE3","UKE2",11
"245","UKE3","UKE3",3539
"246","UKE3","UKF1",22
"247","UKE3","UKF2",8
"248","UKE3","UKG1",1
"249","UKE3","UKH2",3
"250","UKE3","UKI2",8
"251","UKE3","UKJ1",3
"252","UKE3","UKJ2",11
"253","UKE3","UKJ3",13
"254","UKE3","UKJ4",5
"255","UKE3","UKK1",6
"256","UKE3","UKK2",22
"257","UKE4","UKC1",3
"258","UKE4","UKD1",1
"259","UKE4","UKD3",4
"260","UKE4","UKD4",15
"261","UKE4","UKD6",1
"262","UKE4","UKD7",1
"263","UKE4","UKE2",7
"264","UKE4","UKE3",2
"265","UKE4","UKE4",1474
"266","UKE4","UKF1",4
"267","UKE4","UKF3",3
"268","UKE4","UKG3",4
"269","UKE4","UKH1",3
"270","UKE4","UKH2",3
"271","UKE4","UKH3",2
"272","UKE4","UKI1",8
"273","UKE4","UKI2",7
"274","UKE4","UKJ1",2
"275","UKE4","UKJ2",15
"276","UKE4","UKJ3",1
"277","UKE4","UKK3",2
"278","UKE4","UKK4",3
"279","UKE4","UKL1",1
"280","UKE4","UKM2",3
"281","UKE4","UKM3",4
"282","UKE4","UKN0",5
"283","UKF1","UKC1",14
"284","UKF1","UKD1",4
"285","UKF1","UKD3",31
"286","UKF1","UKD4",4
"287","UKF1","UKD6",4
"288","UKF1","UKD7",1
"289","UKF1","UKE3",5
"290","UKF1","UKE4",1
"291","UKF1","UKF1",9483
"292","UKF1","UKF2",9
"293","UKF1","UKF3",1
"294","UKF1","UKG1",9
"295","UKF1","UKG2",7
"296","UKF1","UKG3",8
"297","UKF1","UKH1",3
"298","UKF1","UKH2",3
"299","UKF1","UKH3",9
"300","UKF1","UKI1",185
"301","UKF1","UKI2",25
"302","UKF1","UKJ1",52
"303","UKF1","UKJ2",35
"304","UKF1","UKJ3",3
"305","UKF1","UKJ4",7
"306","UKF1","UKK1",7
"307","UKF1","UKK2",16
"308","UKF1","UKK4",5
"309","UKF1","UKL2",4
"310","UKF1","UKM2",2
"311","UKF1","UKN0",42
"312","UKF2","UKC2",9
"313","UKF2","UKD1",9
"314","UKF2","UKD3",12
"315","UKF2","UKD4",13
"316","UKF2","UKD6",9
"317","UKF2","UKD7",3
"318","UKF2","UKE3",20
"319","UKF2","UKE4",9
"320","UKF2","UKF1",217
"321","UKF2","UKF2",996
"322","UKF2","UKF3",18
"323","UKF2","UKG1",12
"324","UKF2","UKG2",11
"325","UKF2","UKG3",10
"326","UKF2","UKH1",43
"327","UKF2","UKH2",6
"328","UKF2","UKH3",5
"329","UKF2","UKI1",827
"330","UKF2","UKI2",49
"331","UKF2","UKJ1",21
"332","UKF2","UKJ2",25
"333","UKF2","UKJ3",32
"334","UKF2","UKJ4",12
"335","UKF2","UKK1",13
"336","UKF2","UKK2",7
"337","UKF2","UKK3",3
"338","UKF2","UKK4",5
"339","UKF2","UKL1",5
"340","UKF2","UKL2",5
"341","UKF2","UKM3",4
"342","UKF2","UKM6",6
"343","UKF2","UKN0",819
"344","UKF3","UKD1",1
"345","UKF3","UKE2",1
"346","UKF3","UKE3",1
"347","UKF3","UKE4",1
"348","UKF3","UKF1",1
"349","UKF3","UKF2",10
"350","UKF3","UKF3",184
"351","UKF3","UKG3",4
"352","UKF3","UKH1",4
"353","UKF3","UKH2",3
"354","UKF3","UKH3",3
"355","UKF3","UKI1",42
"356","UKF3","UKI2",1
"357","UKF3","UKJ1",4
"358","UKF3","UKJ2",19
"359","UKF3","UKJ3",4
"360","UKF3","UKJ4",6
"361","UKF3","UKK1",2
"362","UKF3","UKK2",4
"363","UKF3","UKK3",4
"364","UKF3","UKK4",6
"365","UKF3","UKM2",19
"366","UKF3","UKM3",8
"367","UKF3","UKM6",1
"368","UKF3","UKN0",60
"369","UKG1","UKC2",2
"370","UKG1","UKD1",7
"371","UKG1","UKD3",59
"372","UKG1","UKD4",1
"373","UKG1","UKD6",4
"374","UKG1","UKE3",3
"375","UKG1","UKE4",1
"376","UKG1","UKF1",25
"377","UKG1","UKF2",44
"378","UKG1","UKF3",2
"379","UKG1","UKG1",1586
"380","UKG1","UKG2",7
