"","origin","destination","weight"
"1","UKC1","UKC1",17223
"2","UKC1","UKC2",38
"3","UKC1","UKD1",6
"4","UKC1","UKD3",4
"5","UKC1","UKD4",9
"6","UKC1","UKD6",28
"7","UKC1","UKD7",4
"8","UKC1","UKE1",11
"9","UKC1","UKE2",136
"10","UKC1","UKE3",11
"11","UKC1","UKE4",16
"12","UKC1","UKF1",34
"13","UKC1","UKF2",11
"14","UKC1","UKF3",6
"15","UKC1","UKG1",15
"16","UKC1","UKG2",31
"17","UKC1","UKG3",11
"18","UKC1","UKH1",33
"19","UKC1","UKH2",6
"20","UKC1","UKH3",3
"21","UKC1","UKI1",8947
"22","UKC1","UKI2",67
"23","UKC1","UKJ1",94
"24","UKC1","UKJ2",635
"25","UKC1","UKJ3",10
"26","UKC1","UKJ4",551
"27","UKC1","UKK1",31
"28","UKC1","UKK2",46
"29","UKC1","UKK3",8
"30","UKC1","UKK4",3
"31","UKC1","UKL1",7
"32","UKC1","UKL2",6
"33","UKC1","UKM2",387
"34","UKC1","UKM3",7
"35","UKC1","UKM5",3
"36","UKC1","UKM6",3
"37","UKC2","UKC1",305
"38","UKC2","UKC2",7538
"39","UKC2","UKD1",25
"40","UKC2","UKD3",138
"41","UKC2","UKD4",77
"42","UKC2","UKD6",75
"43","UKC2","UKD7",54
"44","UKC2","UKE2",16
"45","UKC2","UKE3",16
"46","UKC2","UKE4",76
"47","UKC2","UKF1",59
"48","UKC2","UKF2",35
"49","UKC2","UKF3",38
"50","UKC2","UKG1",98
"51","UKC2","UKG2",153
"52","UKC2","UKG3",12
"53","UKC2","UKH1",101
"54","UKC2","UKH2",89
"55","UKC2","UKH3",55
"56","UKC2","UKI1",1297
"57","UKC2","UKI2",62
"58","UKC2","UKJ1",70
"59","UKC2","UKJ2",243
"60","UKC2","UKJ3",63
"61","UKC2","UKJ4",1859
"62","UKC2","UKK1",30
"63","UKC2","UKK2",195
"64","UKC2","UKK3",11
"65","UKC2","UKK4",30
"66","UKC2","UKL1",49
"67","UKC2","UKL2",26
"68","UKC2","UKM2",96
"69","UKC2","UKM3",25
"70","UKC2","UKM5",18
"71","UKC2","UKM6",30
"72","UKC2","UKN0",14
"73","UKD1","UKC1",149
"74","UKD1","UKC2",32
"75","UKD1","UKD1",3367
"76","UKD1","UKD3",16
"77","UKD1","UKD4",539
"78","UKD1","UKD6",8
"79","UKD1","UKD7",5
"80","UKD1","UKE1",21
"81","UKD1","UKE2",7
"82","UKD1","UKE3",10
"83","UKD1","UKE4",281
"84","UKD1","UKF1",111
"85","UKD1","UKF2",261
"86","UKD1","UKF3",2
"87","UKD1","UKG1",140
"88","UKD1","UKG2",32
"89","UKD1","UKG3",295
"90","UKD1","UKH1",71
"91","UKD1","UKH2",7
"92","UKD1","UKH3",8
"93","UKD1","UKI1",34
"94","UKD1","UKI2",30
"95","UKD1","UKJ1",22
"96","UKD1","UKJ2",38
"97","UKD1","UKJ3",11
"98","UKD1","UKJ4",15
"99","UKD1","UKK1",9
"100","UKD1","UKK2",8
"101","UKD1","UKK3",116
"102","UKD1","UKK4",15
"103","UKD1","UKL1",8
"104","UKD1","UKL2",10
"105","UKD1","UKM2",336
"106","UKD1","UKM3",34
"107","UKD1","UKM5",1
"108","UKD1","UKM6",61
"109","UKD1","UKN0",7
"110","UKD3","UKC1",36
"111","UKD3","UKC2",132
"112","UKD3","UKD1",209
"113","UKD3","UKD3",25657
"114","UKD3","UKD4",2000
"115","UKD3","UKD6",446
"116","UKD3","UKD7",131
"117","UKD3","UKE1",19
"118","UKD3","UKE2",179
"119","UKD3","UKE3",30
"120","UKD3","UKE4",8068
"121","UKD3","UKF1",280
"122","UKD3","UKF2",372
"123","UKD3","UKF3",25
"124","UKD3","UKG1",423
"125","UKD3","UKG2",350
"126","UKD3","UKG3",399
"127","UKD3","UKH1",1328
"128","UKD3","UKH2",231
"129","UKD3","UKH3",254
"130","UKD3","UKI1",989
"131","UKD3","UKI2",599
"132","UKD3","UKJ1",260
"133","UKD3","UKJ2",657
"134","UKD3","UKJ3",399
"135","UKD3","UKJ4",133
"136","UKD3","UKK1",310
"137","UKD3","UKK2",156
"138","UKD3","UKK3",34
"139","UKD3","UKK4",289
"140","UKD3","UKL1",22
"141","UKD3","UKL2",316
"142","UKD3","UKM2",39
"143","UKD3","UKM3",117
"144","UKD3","UKM5",1
"145","UKD3","UKM6",18
"146","UKD4","UKC1",72
"147","UKD4","UKC2",91
