"","origin","destination","weight"
"1","UKC1","UKC1",12158
"2","UKC1","UKC2",483
"3","UKC1","UKD1",139
"4","UKC1","UKD3",355
"5","UKC1","UKD4",130
"6","UKC1","UKD6",146
"7","UKC1","UKD7",67
"8","UKC1","UKE1",32
"9","UKC1","UKE2",182
"10","UKC1","UKE3",93
"11","UKC1","UKE4",140
"12","UKC1","UKF1",142
"13","UKC1","UKF2",56
"14","UKC1","UKF3",17
"15","UKC1","UKG1",473
"16","UKC1","UKG2",51
"17","UKC1","UKG3",379
"18","UKC1","UKH1",296
"19","UKC1","UKH2",244
"20","UKC1","UKH3",175
"21","UKC1","UKI1",1384
"22","UKC1","UKI2",1521
"23","UKC1","UKJ1",755
"24","UKC1","UKJ2",1963
"25","UKC1","UKJ3",277
"26","UKC1","UKJ4",91
"27","UKC1","UKK1",244
"28","UKC1","UKK2",1924
"29","UKC1","UKK3",209
"30","UKC1","UKK4",993
"31","UKC1","UKL1",92
"32","UKC1","UKL2",49
"33","UKC1","UKM2",75
"34","UKC1","UKM3",48
"35","UKC1","UKM5",4
"36","UKC1","UKM6",24
"37","UKC1","UKN0",46
"38","UKC2","UKC1",5617
"39","UKC2","UKC2",40525
"40","UKC2","UKD1",367
"41","UKC2","UKD3",6119
"42","UKC2","UKD4",1228
"43","UKC2","UKD6",219
"44","UKC2","UKD7",162
"45","UKC2","UKE1",162
"46","UKC2","UKE2",327
"47","UKC2","UKE3",82
"48","UKC2","UKE4",791
"49","UKC2","UKF1",4094
"50","UKC2","UKF2",223
"51","UKC2","UKF3",83
"52","UKC2","UKG1",1335
"53","UKC2","UKG2",81
"54","UKC2","UKG3",5323
"55","UKC2","UKH1",826
"56","UKC2","UKH2",784
"57","UKC2","UKH3",273
"58","UKC2","UKI1",3199
"59","UKC2","UKI2",744
"60","UKC2","UKJ1",2195
"61","UKC2","UKJ2",1806
"62","UKC2","UKJ3",2940
"63","UKC2","UKJ4",973
"64","UKC2","UKK1",239
"65","UKC2","UKK2",588
"66","UKC2","UKK3",38
"67","UKC2","UKK4",273
"68","UKC2","UKL1",259
"69","UKC2","UKL2",74
"70","UKC2","UKM2",1228
"71","UKC2","UKM3",362
"72","UKC2","UKM5",43
"73","UKC2","UKM6",72
"74","UKC2","UKN0",53
"75","UKD1","UKC1",211
"76","UKD1","UKC2",281
"77","UKD1","UKD1",395975
"78","UKD1","UKD3",1075
"79","UKD1","UKD4",514
"80","UKD1","UKD6",76
"81","UKD1","UKD7",23
"82","UKD1","UKE1",117
"83","UKD1","UKE2",113
"84","UKD1","UKE3",277
"85","UKD1","UKE4",267
"86","UKD1","UKF1",318
"87","UKD1","UKF2",136
