"","origin","destination","weight"
"1","UKC1","UKC1",17085
"2","UKC1","UKC2",96
"3","UKC1","UKD1",42
"4","UKC1","UKD3",63
"5","UKC1","UKD4",6
"6","UKC1","UKD6",20
"7","UKC1","UKD7",2
"8","UKC1","UKE2",173
"9","UKC1","UKE4",9
"10","UKC1","UKF1",3
"11","UKC1","UKF2",9
"12","UKC1","UKF3",2
"13","UKC1","UKG1",72
"14","UKC1","UKG2",41
"15","UKC1","UKG3",20
"16","UKC1","UKH1",16
"17","UKC1","UKH2",12
"18","UKC1","UKH3",5
"19","UKC1","UKI1",329
"20","UKC1","UKI2",35
"21","UKC1","UKJ1",32
"22","UKC1","UKJ2",8
"23","UKC1","UKJ3",18
"24","UKC1","UKJ4",67
"25","UKC1","UKK1",8
"26","UKC1","UKK2",2
"27","UKC1","UKK3",7
"28","UKC1","UKK4",4
"29","UKC1","UKL1",2
"30","UKC1","UKL2",9
"31","UKC1","UKM2",15
"32","UKC1","UKM3",4
"33","UKC1","UKM5",5
"34","UKC1","UKN0",2
"35","UKC2","UKC1",161
"36","UKC2","UKC2",17179
"37","UKC2","UKD1",64
"38","UKC2","UKD3",1999
"39","UKC2","UKD4",3
"40","UKC2","UKD6",3
"41","UKC2","UKD7",6
"42","UKC2","UKE1",594
"43","UKC2","UKE2",14
"44","UKC2","UKE3",205
"45","UKC2","UKE4",24
"46","UKC2","UKF1",27
"47","UKC2","UKF2",95
"48","UKC2","UKF3",4
"49","UKC2","UKG1",143
"50","UKC2","UKG2",520
"51","UKC2","UKG3",5
"52","UKC2","UKH1",26
"53","UKC2","UKH2",8
"54","UKC2","UKH3",8
"55","UKC2","UKI1",402
"56","UKC2","UKI2",2050
"57","UKC2","UKJ1",60
"58","UKC2","UKJ2",223
"59","UKC2","UKJ3",44
"60","UKC2","UKJ4",4
"61","UKC2","UKK1",15
"62","UKC2","UKK2",26
"63","UKC2","UKK3",41
"64","UKC2","UKK4",5
"65","UKC2","UKL1",1
"66","UKC2","UKL2",82
"67","UKC2","UKM2",126
"68","UKC2","UKM3",58
"69","UKC2","UKM5",2
"70","UKC2","UKM6",6
"71","UKD1","UKC1",3
"72","UKD1","UKC2",54
"73","UKD1","UKD1",20474
"74","UKD1","UKD3",124
"75","UKD1","UKD4",71
"76","UKD1","UKD6",3
"77","UKD1","UKD7",4
"78","UKD1","UKE1",12
"79","UKD1","UKE2",232
"80","UKD1","UKE3",2
"81","UKD1","UKE4",14
"82","UKD1","UKF1",60
"83","UKD1","UKF2",30
"84","UKD1","UKF3",5
"85","UKD1","UKG1",41
"86","UKD1","UKG2",165
"87","UKD1","UKG3",6
"88","UKD1","UKH1",47
"89","UKD1","UKH2",16
"90","UKD1","UKH3",184
"91","UKD1","UKI1",359
"92","UKD1","UKI2",23
"93","UKD1","UKJ1",95
"94","UKD1","UKJ2",28
"95","UKD1","UKJ3",6
"96","UKD1","UKJ4",1
"97","UKD1","UKK1",134
"98","UKD1","UKK2",25
"99","UKD1","UKK3",15
"100","UKD1","UKK4",15
"101","UKD1","UKL1",3
"102","UKD1","UKL2",16
"103","UKD1","UKM2",363
"104","UKD1","UKM3",7
"105","UKD1","UKM6",25
"106","UKD1","UKN0",5
"107","UKD3","UKC1",42
"108","UKD3","UKC2",156
"109","UKD3","UKD1",1727
"110","UKD3","UKD3",28682
"111","UKD3","UKD4",495
"112","UKD3","UKD6",707
"113","UKD3","UKD7",42
"114","UKD3","UKE1",19
"115","UKD3","UKE2",194
"116","UKD3","UKE3",86
"117","UKD3","UKE4",67
"118","UKD3","UKF1",460
"119","UKD3","UKF2",77
"120","UKD3","UKF3",124
"121","UKD3","UKG1",40
"122","UKD3","UKG2",169
"123","UKD3","UKG3",97
"124","UKD3","UKH1",86
"125","UKD3","UKH2",76
"126","UKD3","UKH3",106
"127","UKD3","UKI1",500
"128","UKD3","UKI2",543
"129","UKD3","UKJ1",94
"130","UKD3","UKJ2",359
"131","UKD3","UKJ3",110
"132","UKD3","UKJ4",38424
"133","UKD3","UKK1",424
"134","UKD3","UKK2",39
"135","UKD3","UKK3",7
"136","UKD3","UKK4",69
"137","UKD3","UKL1",129
"138","UKD3","UKL2",63
"139","UKD3","UKM2",9
"140","UKD3","UKM3",756
"141","UKD3","UKM5",6
"142","UKD3","UKM6",1
"143","UKD3","UKN0",20
"144","UKD4","UKC1",51
"145","UKD4","UKC2",25
"146","UKD4","UKD1",23
"147","UKD4","UKD3",55342
"148","UKD4","UKD4",41626
"149","UKD4","UKD6",147
"150","UKD4","UKD7",17
"151","UKD4","UKE1",19
"152","UKD4","UKE2",27
"153","UKD4","UKE3",22
"154","UKD4","UKE4",55
"155","UKD4","UKF1",13
"156","UKD4","UKF2",67
"157","UKD4","UKF3",374
"158","UKD4","UKG1",25
"159","UKD4","UKG2",184
"160","UKD4","UKG3",246
"161","UKD4","UKH1",45
"162","UKD4","UKH2",47
"163","UKD4","UKH3",36
"164","UKD4","UKI1",1175
"165","UKD4","UKI2",85
"166","UKD4","UKJ1",2446
"167","UKD4","UKJ2",246
"168","UKD4","UKJ3",55
"169","UKD4","UKJ4",80393
"170","UKD4","UKK1",93
"171","UKD4","UKK2",12
"172","UKD4","UKK3",63
"173","UKD4","UKK4",11
"174","UKD4","UKL1",18
"175","UKD4","UKL2",26
"176","UKD4","UKM2",78
"177","UKD4","UKM3",10
"178","UKD4","UKM5",4
"179","UKD4","UKM6",9
"180","UKD4","UKN0",9
"181","UKD6","UKC1",4
"182","UKD6","UKC2",4
"183","UKD6","UKD1",8
"184","UKD6","UKD3",1571
"185","UKD6","UKD4",33
"186","UKD6","UKD6",28643
"187","UKD6","UKD7",33
"188","UKD6","UKE1",1
"189","UKD6","UKE2",79
"190","UKD6","UKE3",27
"191","UKD6","UKE4",19
"192","UKD6","UKF1",20
"193","UKD6","UKF2",28
"194","UKD6","UKF3",2
"195","UKD6","UKG1",72
"196","UKD6","UKG2",65
"197","UKD6","UKG3",75
"198","UKD6","UKH1",43
"199","UKD6","UKH2",25
"200","UKD6","UKH3",10
"201","UKD6","UKI1",145
"202","UKD6","UKI2",156
"203","UKD6","UKJ1",51
"204","UKD6","UKJ2",45
"205","UKD6","UKJ3",27
"206","UKD6","UKJ4",191
"207","UKD6","UKK1",61
"208","UKD6","UKK2",11
"209","UKD6","UKK3",13
"210","UKD6","UKK4",17
"211","UKD6","UKL1",270
"212","UKD6","UKL2",23
