"","origin","destination","weight"
"1","UKC1","UKC1",3032
"2","UKC1","UKC2",12
"3","UKC1","UKD1",10
"4","UKC1","UKD3",2
"5","UKC1","UKD4",8
"6","UKC1","UKD6",3
"7","UKC1","UKE1",1
"8","UKC1","UKE2",11
"9","UKC1","UKE3",1
"10","UKC1","UKE4",5
"11","UKC1","UKF2",10
"12","UKC1","UKF3",1
"13","UKC1","UKG1",2
"14","UKC1","UKG2",1
"15","UKC1","UKG3",153
"16","UKC1","UKH1",102
"17","UKC1","UKH2",3
"18","UKC1","UKH3",7
"19","UKC1","UKI1",77
"20","UKC1","UKI2",18
"21","UKC1","UKJ1",15
"22","UKC1","UKJ2",63
"23","UKC1","UKJ3",14
"24","UKC1","UKJ4",8
"25","UKC1","UKK1",8
"26","UKC1","UKK2",3
"27","UKC1","UKK3",5
"28","UKC1","UKK4",8
"29","UKC1","UKL1",3
"30","UKC1","UKL2",10
"31","UKC1","UKM2",4
"32","UKC1","UKM5",4
"33","UKC1","UKM6",4
"34","UKC1","UKN0",1
"35","UKC2","UKC1",34
"36","UKC2","UKC2",3040
"37","UKC2","UKD1",14
"38","UKC2","UKD3",2
"39","UKC2","UKD4",20
"40","UKC2","UKD6",9
"41","UKC2","UKD7",1
"42","UKC2","UKE1",1
"43","UKC2","UKE2",7
"44","UKC2","UKE4",2
"45","UKC2","UKF1",27
"46","UKC2","UKF2",8
"47","UKC2","UKF3",1
"48","UKC2","UKG1",6
"49","UKC2","UKG2",2
"50","UKC2","UKG3",10
"51","UKC2","UKH1",5
"52","UKC2","UKH2",15
"53","UKC2","UKH3",9
"54","UKC2","UKI1",17
"55","UKC2","UKI2",13
"56","UKC2","UKJ1",19
"57","UKC2","UKJ2",141
"58","UKC2","UKJ3",9
"59","UKC2","UKJ4",54
"60","UKC2","UKK1",5
"61","UKC2","UKK2",4
"62","UKC2","UKK3",1
"63","UKC2","UKK4",6
"64","UKC2","UKL1",5
"65","UKC2","UKL2",3
"66","UKC2","UKM2",4
"67","UKC2","UKM5",4
"68","UKC2","UKM6",14
"69","UKC2","UKN0",2
"70","UKD1","UKC1",1
"71","UKD1","UKC2",4
"72","UKD1","UKD1",21455
"73","UKD1","UKD3",135
"74","UKD1","UKD4",114
"75","UKD1","UKD6",30
"76","UKD1","UKD7",5
"77","UKD1","UKE3",2
"78","UKD1","UKE4",3
"79","UKD1","UKF2",6
"80","UKD1","UKG1",4
"81","UKD1","UKG2",5
"82","UKD1","UKG3",4
"83","UKD1","UKH1",5
"84","UKD1","UKH2",181
"85","UKD1","UKI1",65
"86","UKD1","UKI2",12
"87","UKD1","UKJ1",16
"88","UKD1","UKJ2",7
"89","UKD1","UKJ3",32
"90","UKD1","UKJ4",7
"91","UKD1","UKK1",4
"92","UKD1","UKK2",7
"93","UKD1","UKK3",6
"94","UKD1","UKK4",2
"95","UKD1","UKL1",2
"96","UKD1","UKL2",4
"97","UKD1","UKM2",3
"98","UKD1","UKM3",3
"99","UKD1","UKM5",2
"100","UKD1","UKM6",12
"101","UKD3","UKC1",6
"102","UKD3","UKC2",5
"103","UKD3","UKD1",184
"104","UKD3","UKD3",11015
"105","UKD3","UKD4",207
"106","UKD3","UKD6",22
"107","UKD3","UKD7",9
"108","UKD3","UKE1",9
"109","UKD3","UKE3",29
"110","UKD3","UKE4",3
"111","UKD3","UKF1",23
"112","UKD3","UKF2",1916
"113","UKD3","UKF3",9
"114","UKD3","UKG1",91
"115","UKD3","UKG2",1
"116","UKD3","UKG3",13
"117","UKD3","UKH1",75
"118","UKD3","UKH2",91
"119","UKD3","UKH3",15
"120","UKD3","UKI1",4689
