"","origin","destination","weight"
"1","UKC1","UKC1",498
"2","UKC1","UKC2",32
"3","UKC1","UKD1",3
"4","UKC1","UKD3",1
"5","UKC1","UKD4",6
"6","UKC1","UKD6",9
"7","UKC1","UKD7",16
"8","UKC1","UKE1",6
"9","UKC1","UKE2",4
"10","UKC1","UKE4",3
"11","UKC1","UKF1",6
"12","UKC1","UKF2",3
"13","UKC1","UKF3",4
"14","UKC1","UKG1",12
"15","UKC1","UKG2",6
"16","UKC1","UKG3",25
"17","UKC1","UKH1",71
"18","UKC1","UKH2",4
"19","UKC1","UKH3",3
"20","UKC1","UKI1",36
"21","UKC1","UKI2",1
"22","UKC1","UKJ1",1
"23","UKC1","UKJ2",13
"24","UKC1","UKJ3",7
"25","UKC1","UKJ4",1
"26","UKC1","UKK1",7
"27","UKC1","UKK3",11
"28","UKC1","UKK4",6
"29","UKC1","UKL1",16
"30","UKC1","UKL2",3
"31","UKC1","UKM2",1
"32","UKC1","UKM5",3
"33","UKC1","UKM6",1
"34","UKC2","UKC1",26
"35","UKC2","UKC2",278
"36","UKC2","UKD1",8
"37","UKC2","UKD3",5
"38","UKC2","UKD7",25
"39","UKC2","UKE1",1
"40","UKC2","UKE2",7
"41","UKC2","UKE3",2
"42","UKC2","UKE4",30
"43","UKC2","UKF1",23
"44","UKC2","UKF2",5
"45","UKC2","UKG1",1
"46","UKC2","UKG2",1
"47","UKC2","UKH1",7
"48","UKC2","UKH2",11
"49","UKC2","UKH3",3
"50","UKC2","UKI1",11
"51","UKC2","UKI2",7
"52","UKC2","UKJ1",452
"53","UKC2","UKJ2",8
"54","UKC2","UKJ3",7
"55","UKC2","UKJ4",3
"56","UKC2","UKK1",1
"57","UKC2","UKK2",1
"58","UKC2","UKK3",3
"59","UKC2","UKK4",7
"60","UKC2","UKM2",9
"61","UKC2","UKM3",3
"62","UKC2","UKM5",1
"63","UKC2","UKM6",1
"64","UKD1","UKC2",3
"65","UKD1","UKD1",5207
"66","UKD1","UKD3",417
"67","UKD1","UKD4",11
"68","UKD1","UKD7",3
"69","UKD1","UKE2",1
"70","UKD1","UKE4",1452
"71","UKD1","UKF1",5
"72","UKD1","UKF2",15
"73","UKD1","UKF3",2
"74","UKD1","UKG1",6
"75","UKD1","UKG2",8
"76","UKD1","UKG3",3
"77","UKD1","UKH1",1
"78","UKD1","UKH2",1
"79","UKD1","UKI1",11
"80","UKD1","UKI2",2
"81","UKD1","UKJ1",8
"82","UKD1","UKJ2",8
"83","UKD1","UKJ3",7
"84","UKD1","UKJ4",24
"85","UKD1","UKK1",3
"86","UKD1","UKK2",1
"87","UKD1","UKK3",2
"88","UKD1","UKK4",5
"89","UKD1","UKL1",4
"90","UKD1","UKL2",3
"91","UKD1","UKM2",8
"92","UKD1","UKM3",1
"93","UKD1","UKM5",2
"94","UKD1","UKM6",6
"95","UKD3","UKC2",4
"96","UKD3","UKD1",66
"97","UKD3","UKD3",14398
"98","UKD3","UKD4",40
"99","UKD3","UKD6",14
"100","UKD3","UKD7",9
"101","UKD3","UKE1",4
"102","UKD3","UKE2",5
"103","UKD3","UKE3",2
"104","UKD3","UKE4",8
"105","UKD3","UKF1",34
"106","UKD3","UKF2",59
"107","UKD3","UKF3",19
"108","UKD3","UKG1",75
"109","UKD3","UKG2",10
"110","UKD3","UKG3",10
"111","UKD3","UKH1",7
"112","UKD3","UKH2",8
"113","UKD3","UKH3",11
"114","UKD3","UKI1",691
"115","UKD3","UKI2",23
"116","UKD3","UKJ1",43
"117","UKD3","UKJ2",87
"118","UKD3","UKJ3",106
"119","UKD3","UKJ4",11
"120","UKD3","UKK1",8
"121","UKD3","UKK2",8
"122","UKD3","UKK4",3
"123","UKD3","UKL1",11
"124","UKD3","UKL2",3
"125","UKD3","UKM2",6
"126","UKD3","UKM3",56
"127","UKD3","UKM6",3
"128","UKD3","UKN0",10
"129","UKD4","UKC1",1
"130","UKD4","UKD1",21
"131","UKD4","UKD3",389
"132","UKD4","UKD4",859
"133","UKD4","UKD6",4
"134","UKD4","UKD7",1
"135","UKD4","UKE2",4
"136","UKD4","UKE3",1
"137","UKD4","UKF1",35
"138","UKD4","UKF2",19
"139","UKD4","UKF3",1
"140","UKD4","UKG1",8
"141","UKD4","UKG2",3
"142","UKD4","UKG3",2
"143","UKD4","UKH1",1
"144","UKD4","UKH2",2
"145","UKD4","UKH3",1
"146","UKD4","UKI1",17
"147","UKD4","UKI2",18
"148","UKD4","UKJ1",5
"149","UKD4","UKJ2",4
"150","UKD4","UKJ3",9
"151","UKD4","UKJ4",10
"152","UKD4","UKK1",32
"153","UKD4","UKK2",2
"154","UKD4","UKK3",2
"155","UKD4","UKK4",5
"156","UKD4","UKL1",3
"157","UKD4","UKM3",1
"158","UKD4","UKM6",1
"159","UKD4","UKN0",15
"160","UKD6","UKC2",2
"161","UKD6","UKD1",8
"162","UKD6","UKD3",80
"163","UKD6","UKD4",1
"164","UKD6","UKD6",666
"165","UKD6","UKD7",3
"166","UKD6","UKE2",19
"167","UKD6","UKF1",16
"168","UKD6","UKF2",4
"169","UKD6","UKG1",6
"170","UKD6","UKG2",227
"171","UKD6","UKH1",1
"172","UKD6","UKH2",10
"173","UKD6","UKI1",14
"174","UKD6","UKI2",3
"175","UKD6","UKJ1",1
"176","UKD6","UKJ2",13
"177","UKD6","UKJ3",11
"178","UKD6","UKJ4",4
"179","UKD6","UKK1",4
"180","UKD6","UKK2",2
"181","UKD6","UKK3",3
"182","UKD6","UKK4",9
"183","UKD6","UKL1",4
"184","UKD6","UKM2",2
"185","UKD6","UKM6",5
"186","UKD6","UKN0",2
"187","UKD7","UKD3",9
"188","UKD7","UKD6",2
"189","UKD7","UKD7",441
"190","UKD7","UKE1",3
"191","UKD7","UKE3",1
"192","UKD7","UKF1",6
"193","UKD7","UKG2",2
"194","UKD7","UKG3",6
"195","UKD7","UKI1",13
"196","UKD7","UKI2",2
"197","UKD7","UKK1",7
"198","UKD7","UKM2",1
"199","UKD7","UKN0",4
"200","UKE1","UKD1",1
"201","UKE1","UKD3",3
"202","UKE1","UKD4",16
