"","origin","destination","weight"
"1","UKC1","UKC1",77635
"2","UKC1","UKC2",152
"3","UKC1","UKD1",2
"4","UKC1","UKD3",36
"5","UKC1","UKD4",36
"6","UKC1","UKD6",22
"7","UKC1","UKD7",4
"8","UKC1","UKE1",4
"9","UKC1","UKE2",86
"10","UKC1","UKE3",7
"11","UKC1","UKE4",7
"12","UKC1","UKF1",154
"13","UKC1","UKF2",12
"14","UKC1","UKF3",16
"15","UKC1","UKG1",11
"16","UKC1","UKG2",16
"17","UKC1","UKG3",164
"18","UKC1","UKH1",69
"19","UKC1","UKH2",21
"20","UKC1","UKH3",6
"21","UKC1","UKI1",40
"22","UKC1","UKI2",33
"23","UKC1","UKJ1",40
"24","UKC1","UKJ2",59
"25","UKC1","UKJ3",34
"26","UKC1","UKJ4",10
"27","UKC1","UKK1",32
"28","UKC1","UKK2",19
"29","UKC1","UKK3",17
"30","UKC1","UKK4",40
"31","UKC1","UKL1",35
"32","UKC1","UKL2",11
"33","UKC1","UKM2",31
"34","UKC1","UKM3",3
"35","UKC1","UKM5",3
"36","UKC1","UKM6",7
"37","UKC1","UKN0",31
"38","UKC2","UKC1",125
"39","UKC2","UKC2",8312
"40","UKC2","UKD1",11
"41","UKC2","UKD3",19
"42","UKC2","UKD4",2
"43","UKC2","UKD6",12
"44","UKC2","UKD7",6
"45","UKC2","UKE2",10
"46","UKC2","UKE4",3
"47","UKC2","UKF1",7
"48","UKC2","UKF2",18
"49","UKC2","UKF3",4
"50","UKC2","UKG1",27
"51","UKC2","UKG2",33
"52","UKC2","UKG3",205
"53","UKC2","UKH1",39
"54","UKC2","UKH2",11
"55","UKC2","UKH3",10
"56","UKC2","UKI1",110
"57","UKC2","UKI2",105
"58","UKC2","UKJ1",65
"59","UKC2","UKJ2",401
"60","UKC2","UKJ3",34
"61","UKC2","UKJ4",12
"62","UKC2","UKK1",22
"63","UKC2","UKK2",32
"64","UKC2","UKK3",4
"65","UKC2","UKK4",71
"66","UKC2","UKL1",7
"67","UKC2","UKM2",24
"68","UKC2","UKM3",14
"69","UKC2","UKM5",4
"70","UKC2","UKM6",6
"71","UKD1","UKC1",188
"72","UKD1","UKC2",37
"73","UKD1","UKD1",14464
"74","UKD1","UKD3",86
"75","UKD1","UKD4",9
"76","UKD1","UKD6",25
