"","origin","destination","weight"
"1","UKC1","UKC1",90
"2","UKC1","UKC2",1
"3","UKC1","UKE2",1
"4","UKC1","UKH3",1
"5","UKC1","UKI1",3
"6","UKC1","UKJ1",2
"7","UKC1","UKJ2",2
"8","UKC1","UKK2",1
"9","UKC1","UKM2",21
"10","UKC2","UKC1",1
"11","UKC2","UKC2",25
"12","UKC2","UKD1",25
"13","UKC2","UKE2",2
"14","UKC2","UKE4",1
"15","UKC2","UKI1",5
"16","UKC2","UKJ1",2
"17","UKC2","UKK1",2
"18","UKC2","UKK4",1
"19","UKC2","UKM2",1
"20","UKD1","UKD1",37
"21","UKD1","UKD3",1
"22","UKD1","UKD4",2
"23","UKD1","UKE2",1
"24","UKD1","UKE4",2
"25","UKD1","UKF1",1
"26","UKD1","UKF2",1
"27","UKD1","UKG1",4
"28","UKD1","UKG2",1
"29","UKD1","UKG3",2
"30","UKD1","UKH2",1
"31","UKD1","UKI2",1
"32","UKD1","UKJ1",2
"33","UKD1","UKJ2",2
"34","UKD1","UKK1",3
"35","UKD1","UKK2",1
"36","UKD1","UKK4",2
"37","UKD1","UKL1",2
"38","UKD1","UKM3",1
"39","UKD1","UKM6",1
"40","UKD1","UKN0",1
"41","UKD3","UKD3",341
"42","UKD3","UKD4",5
"43","UKD3","UKD6",1
"44","UKD3","UKE2",11
"45","UKD3","UKE3",3
"46","UKD3","UKE4",2
"47","UKD3","UKF1",2
"48","UKD3","UKG1",1
"49","UKD3","UKG2",2
"50","UKD3","UKG3",10
"51","UKD3","UKH1",1
"52","UKD3","UKH2",1
"53","UKD3","UKH3",1
"54","UKD3","UKI1",17
"55","UKD3","UKJ1",7
"56","UKD3","UKJ3",4
"57","UKD3","UKJ4",1
"58","UKD3","UKK1",1
"59","UKD3","UKK2",3
"60","UKD4","UKC2",3
"61","UKD4","UKD3",1
"62","UKD4","UKD4",121
"63","UKD4","UKD7",1
"64","UKD4","UKF2",1
"65","UKD4","UKG3",1
"66","UKD4","UKI2",9
"67","UKD4","UKJ1",6
"68","UKD4","UKJ2",2
"69","UKD4","UKK1",2
"70","UKD4","UKM2",1
"71","UKD6","UKC1",3
"72","UKD6","UKD1",1
"73","UKD6","UKD3",8
"74","UKD6","UKD6",31
"75","UKD6","UKE3",3
"76","UKD6","UKE4",2
"77","UKD6","UKF1",18
"78","UKD6","UKF3",1
"79","UKD6","UKG1",1
"80","UKD6","UKH3",2
"81","UKD6","UKI1",8
"82","UKD6","UKI2",3
"83","UKD6","UKJ1",6
"84","UKD6","UKJ3",1
"85","UKD6","UKK1",1
"86","UKD6","UKM2",1
"87","UKD7","UKC1",14
"88","UKD7","UKD3",1
"89","UKD7","UKD4",2
"90","UKD7","UKD6",1
"91","UKD7","UKG3",2
"92","UKD7","UKI1",32
"93","UKD7","UKJ1",1
"94","UKD7","UKK1",2
"95","UKE1","UKE1",1
"96","UKE1","UKF1",3
"97","UKE1","UKF3",1
"98","UKE1","UKI2",2
"99","UKE1","UKK1",1
"100","UKE1","UKL1",1
"101","UKE2","UKC1",1
"102","UKE2","UKD4",2
"103","UKE2","UKE2",108
"104","UKE2","UKE3",2
"105","UKE2","UKE4",22
"106","UKE2","UKF1",3
"107","UKE2","UKF2",1
"108","UKE2","UKI1",12
"109","UKE2","UKJ1",13
"110","UKE2","UKJ3",5
"111","UKE2","UKJ4",1
"112","UKE2","UKK1",1
"113","UKE3","UKD3",5
"114","UKE3","UKE3",81
"115","UKE3","UKH2",2
"116","UKE3","UKI1",9
"117","UKE3","UKJ1",4
"118","UKE3","UKK2",1
"119","UKE3","UKL2",1
"120","UKE4","UKD3",4
"121","UKE4","UKD4",4
"122","UKE4","UKD6",8
"123","UKE4","UKE2",9
"124","UKE4","UKE4",73
"125","UKE4","UKF2",1
"126","UKE4","UKG1",8
"127","UKE4","UKG2",1
"128","UKE4","UKG3",2
"129","UKE4","UKI1",3
"130","UKE4","UKI2",2
"131","UKE4","UKJ1",2
"132","UKE4","UKJ2",1
"133","UKE4","UKJ3",4
"134","UKE4","UKK4",2
"135","UKE4","UKL1",1
"136","UKE4","UKL2",2
"137","UKE4","UKM2",5
"138","UKE4","UKM3",1
"139","UKE4","UKM5",1
"140","UKF1","UKC1",3
"141","UKF1","UKD3",1
"142","UKF1","UKD4",7
"143","UKF1","UKE1",1
"144","UKF1","UKF1",559
"145","UKF1","UKF2",1
"146","UKF1","UKF3",5
"147","UKF1","UKG2",1
"148","UKF1","UKG3",1
"149","UKF1","UKH1",4
"150","UKF1","UKH2",6
"151","UKF1","UKH3",15
"152","UKF1","UKI1",8
"153","UKF1","UKI2",28
"154","UKF1","UKJ1",17
"155","UKF1","UKJ2",4
"156","UKF1","UKJ4",10
"157","UKF1","UKK1",1
"158","UKF1","UKM2",1
"159","UKF1","UKM3",1
"160","UKF2","UKD1",1
"161","UKF2","UKD3",1
"162","UKF2","UKE3",4
"163","UKF2","UKF1",3
"164","UKF2","UKF2",47
"165","UKF2","UKG1",1
"166","UKF2","UKG3",2
"167","UKF2","UKH2",3
"168","UKF2","UKI1",8
"169","UKF2","UKI2",4
"170","UKF2","UKJ1",2
"171","UKF2","UKJ2",3
"172","UKF2","UKJ3",1
"173","UKF2","UKK1",7
"174","UKF2","UKK4",1
"175","UKF2","UKM2",3
"176","UKF3","UKE1",4
"177","UKF3","UKF3",126
"178","UKF3","UKG3",1
"179","UKF3","UKI1",2
"180","UKF3","UKI2",1
"181","UKF3","UKJ4",2
"182","UKF3","UKK2",2
"183","UKF3","UKL1",1
"184","UKF3","UKM3",2
"185","UKG1","UKC1",4
"186","UKG1","UKD1",3
"187","UKG1","UKD3",1
"188","UKG1","UKD4",7
"189","UKG1","UKD6",1
"190","UKG1","UKF1",2
"191","UKG1","UKF3",2
"192","UKG1","UKG1",1179
"193","UKG1","UKG2",4
"194","UKG1","UKH1",4
"195","UKG1","UKH2",4
"196","UKG1","UKI1",12
"197","UKG1","UKI2",4
"198","UKG1","UKJ1",5
"199","UKG1","UKJ2",3
"200","UKG1","UKJ4",3
"201","UKG1","UKK1",5
"202","UKG1","UKK4",1
"203","UKG1","UKM2",10
"204","UKG1","UKM3",1
"205","UKG2","UKD3",1
"206","UKG2","UKD4",2
"207","UKG2","UKE4",5
"208","UKG2","UKF2",5
"209","UKG2","UKF3",1
"210","UKG2","UKG1",4
"211","UKG2","UKG2",96
"212","UKG2","UKG3",7
"213","UKG2","UKH1",2
"214","UKG2","UKH2",1
"215","UKG2","UKI1",2
"216","UKG2","UKI2",1
"217","UKG2","UKJ1",14
"218","UKG2","UKJ2",5
"219","UKG2","UKJ4",2
"220","UKG2","UKK1",1
"221","UKG2","UKK4",1
"222","UKG2","UKM2",16
"223","UKG2","UKM5",1
"224","UKG3","UKD6",1
"225","UKG3","UKE1",3
"226","UKG3","UKE2",3
"227","UKG3","UKG3",92
"228","UKG3","UKH1",7
"229","UKG3","UKI1",12
"230","UKG3","UKJ1",1
"231","UKG3","UKJ2",4
"232","UKG3","UKJ3",7
"233","UKG3","UKK1",5
"234","UKH1","UKC1",1
"235","UKH1","UKD3",2
"236","UKH1","UKD4",2
"237","UKH1","UKD7",4
"238","UKH1","UKE4",2
"239","UKH1","UKF1",2
"240","UKH1","UKF2",1
"241","UKH1","UKF3",4
"242","UKH1","UKG1",3
"243","UKH1","UKH1",507
"244","UKH1","UKH2",7
"245","UKH1","UKH3",3
"246","UKH1","UKI1",21
"247","UKH1","UKI2",17
"248","UKH1","UKJ1",13
"249","UKH1","UKJ2",4
"250","UKH1","UKJ3",1
"251","UKH1","UKK1",5
"252","UKH1","UKK2",3
"253","UKH1","UKK4",1
"254","UKH1","UKL1",6
"255","UKH1","UKM2",4
"256","UKH1","UKM6",1
"257","UKH2","UKD3",1
"258","UKH2","UKE4",26
"259","UKH2","UKF2",4
"260","UKH2","UKH1",2
"261","UKH2","UKH2",96
"262","UKH2","UKH3",4
"263","UKH2","UKI1",52
"264","UKH2","UKI2",4
"265","UKH2","UKJ1",21
"266","UKH2","UKJ2",13
"267","UKH2","UKJ3",2
"268","UKH2","UKK2",22
"269","UKH2","UKK4",3
"270","UKH2","UKM2",8
"271","UKH3","UKC1",1
"272","UKH3","UKD4",4
"273","UKH3","UKE1",1
"274","UKH3","UKE4",1
"275","UKH3","UKF1",2
"276","UKH3","UKG1",1
"277","UKH3","UKG2",1
"278","UKH3","UKG3",1
"279","UKH3","UKH1",8
"280","UKH3","UKH2",10
"281","UKH3","UKH3",251
"282","UKH3","UKI1",13
"283","UKH3","UKI2",8
"284","UKH3","UKJ1",4
"285","UKH3","UKJ3",3
"286","UKH3","UKJ4",1
"287","UKH3","UKK3",1
"288","UKH3","UKL1",1
"289","UKH3","UKM5",1
"290","UKH3","UKN0",1
"291","UKI1","UKC1",63
"292","UKI1","UKC2",12
"293","UKI1","UKD1",17
"294","UKI1","UKD3",93
"295","UKI1","UKD4",46
"296","UKI1","UKD6",54
"297","UKI1","UKD7",91
"298","UKI1","UKE1",12
"299","UKI1","UKE2",44
"300","UKI1","UKE3",30
"301","UKI1","UKE4",53
"302","UKI1","UKF1",134
"303","UKI1","UKF2",88
"304","UKI1","UKF3",23
"305","UKI1","UKG1",96
"306","UKI1","UKG2",68
"307","UKI1","UKG3",58
"308","UKI1","UKH1",168
"309","UKI1","UKH2",59
"310","UKI1","UKH3",76
"311","UKI1","UKI1",3878
"312","UKI1","UKI2",228
"313","UKI1","UKJ1",230
"314","UKI1","UKJ2",229
"315","UKI1","UKJ3",98
"316","UKI1","UKJ4",136
"317","UKI1","UKK1",120
"318","UKI1","UKK2",74
"319","UKI1","UKK3",67
"320","UKI1","UKK4",52
"321","UKI1","UKL1",46
"322","UKI1","UKL2",25
"323","UKI1","UKM2",107
"324","UKI1","UKM3",54
"325","UKI1","UKM5",28
"326","UKI1","UKM6",19
"327","UKI1","UKN0",34
"328","UKI2","UKC1",2
"329","UKI2","UKC2",2
"330","UKI2","UKD3",6
"331","UKI2","UKD4",4
"332","UKI2","UKE1",3
"333","UKI2","UKE2",6
"334","UKI2","UKE4",101
"335","UKI2","UKF1",13
"336","UKI2","UKF2",12
"337","UKI2","UKG1",4
"338","UKI2","UKG2",1
"339","UKI2","UKG3",2
"340","UKI2","UKH1",8
"341","UKI2","UKH2",22
"342","UKI2","UKH3",1
"343","UKI2","UKI1",80
"344","UKI2","UKI2",11523
"345","UKI2","UKJ1",17
"346","UKI2","UKJ2",2
"347","UKI2","UKJ3",1
"348","UKI2","UKJ4",4
"349","UKI2","UKK1",2
"350","UKI2","UKK2",10
"351","UKI2","UKK3",2
"352","UKI2","UKM2",3
"353","UKI2","UKM3",9
"354","UKI2","UKM6",2
"355","UKJ1","UKC1",1
"356","UKJ1","UKC2",1
"357","UKJ1","UKD1",36
"358","UKJ1","UKD3",3
"359","UKJ1","UKD4",4
"360","UKJ1","UKD6",13
"361","UKJ1","UKD7",2
"362","UKJ1","UKE1",2
"363","UKJ1","UKE2",1
"364","UKJ1","UKE4",6
"365","UKJ1","UKF1",2
"366","UKJ1","UKF2",6
"367","UKJ1","UKG1",13
"368","UKJ1","UKG3",1
"369","UKJ1","UKH1",5
"370","UKJ1","UKH2",3
"371","UKJ1","UKH3",8
"372","UKJ1","UKI1",270
"373","UKJ1","UKI2",27
"374","UKJ1","UKJ1",654
"375","UKJ1","UKJ2",1
"376","UKJ1","UKJ3",3
"377","UKJ1","UKJ4",2
