"","origin","destination","weight"
"1","UKC1","UKC1",21996
"2","UKC1","UKC2",79
"3","UKC1","UKD1",17
"4","UKC1","UKD3",24
"5","UKC1","UKD4",1848
"6","UKC1","UKD6",48
"7","UKC1","UKD7",4
"8","UKC1","UKE1",14
"9","UKC1","UKE2",296
"10","UKC1","UKE3",526
"11","UKC1","UKE4",16
"12","UKC1","UKF1",120
"13","UKC1","UKF2",73
"14","UKC1","UKF3",15
"15","UKC1","UKG1",20
"16","UKC1","UKG2",78
"17","UKC1","UKG3",15
"18","UKC1","UKH1",63
"19","UKC1","UKH2",33
"20","UKC1","UKH3",7
"21","UKC1","UKI1",8962
"22","UKC1","UKI2",113
"23","UKC1","UKJ1",157
"24","UKC1","UKJ2",721
"25","UKC1","UKJ3",41
"26","UKC1","UKJ4",581
"27","UKC1","UKK1",126
"28","UKC1","UKK2",123
"29","UKC1","UKK3",12
"30","UKC1","UKK4",82
"31","UKC1","UKL1",9
"32","UKC1","UKL2",24
"33","UKC1","UKM2",395
"34","UKC1","UKM3",60
"35","UKC1","UKM5",3
"36","UKC1","UKM6",3
"37","UKC2","UKC1",1113
"38","UKC2","UKC2",10257
"39","UKC2","UKD1",26
"40","UKC2","UKD3",148
"41","UKC2","UKD4",86
"42","UKC2","UKD6",75
"43","UKC2","UKD7",54
"44","UKC2","UKE1",3
"45","UKC2","UKE2",16
"46","UKC2","UKE3",16
"47","UKC2","UKE4",79
"48","UKC2","UKF1",59
"49","UKC2","UKF2",40
"50","UKC2","UKF3",38
"51","UKC2","UKG1",203
"52","UKC2","UKG2",154
"53","UKC2","UKG3",12
"54","UKC2","UKH1",112
"55","UKC2","UKH2",176
"56","UKC2","UKH3",55
"57","UKC2","UKI1",1322
"58","UKC2","UKI2",71
"59","UKC2","UKJ1",75
"60","UKC2","UKJ2",1029
"61","UKC2","UKJ3",146
"62","UKC2","UKJ4",1859
"63","UKC2","UKK1",33
"64","UKC2","UKK2",198
"65","UKC2","UKK3",12
"66","UKC2","UKK4",31
"67","UKC2","UKL1",53
"68","UKC2","UKL2",26
"69","UKC2","UKM2",98
"70","UKC2","UKM3",25
"71","UKC2","UKM5",18
"72","UKC2","UKM6",30
"73","UKC2","UKN0",14
"74","UKD1","UKC1",149
"75","UKD1","UKC2",32
"76","UKD1","UKD1",7068
"77","UKD1","UKD3",27
"78","UKD1","UKD4",543
"79","UKD1","UKD6",8
"80","UKD1","UKD7",5
"81","UKD1","UKE1",25
"82","UKD1","UKE2",10
"83","UKD1","UKE3",18
"84","UKD1","UKE4",285
"85","UKD1","UKF1",190
"86","UKD1","UKF2",285
"87","UKD1","UKF3",2
"88","UKD1","UKG1",140
"89","UKD1","UKG2",33
"90","UKD1","UKG3",295
"91","UKD1","UKH1",80
"92","UKD1","UKH2",7
"93","UKD1","UKH3",8
"94","UKD1","UKI1",40
"95","UKD1","UKI2",34
"96","UKD1","UKJ1",73
"97","UKD1","UKJ2",38
"98","UKD1","UKJ3",11
"99","UKD1","UKJ4",19
"100","UKD1","UKK1",13
"101","UKD1","UKK2",20
"102","UKD1","UKK3",116
"103","UKD1","UKK4",15
"104","UKD1","UKL1",8
"105","UKD1","UKL2",14
"106","UKD1","UKM2",346
"107","UKD1","UKM3",38
"108","UKD1","UKM5",1
"109","UKD1","UKM6",61
"110","UKD1","UKN0",7
"111","UKD3","UKC1",247
"112","UKD3","UKC2",155
"113","UKD3","UKD1",216
"114","UKD3","UKD3",72757
"115","UKD3","UKD4",4746
"116","UKD3","UKD6",459
"117","UKD3","UKD7",132
"118","UKD3","UKE1",155
"119","UKD3","UKE2",187
"120","UKD3","UKE3",692
"121","UKD3","UKE4",8086
"122","UKD3","UKF1",315
"123","UKD3","UKF2",382
"124","UKD3","UKF3",26
"125","UKD3","UKG1",435
"126","UKD3","UKG2",353
"127","UKD3","UKG3",448
"128","UKD3","UKH1",1397
"129","UKD3","UKH2",240
"130","UKD3","UKH3",264
"131","UKD3","UKI1",1988
"132","UKD3","UKI2",608
"133","UKD3","UKJ1",349
"134","UKD3","UKJ2",1273
"135","UKD3","UKJ3",464
"136","UKD3","UKJ4",134
"137","UKD3","UKK1",426
"138","UKD3","UKK2",186
"139","UKD3","UKK3",34
"140","UKD3","UKK4",306
"141","UKD3","UKL1",22
"142","UKD3","UKL2",401
"143","UKD3","UKM2",112
"144","UKD3","UKM3",118
"145","UKD3","UKM5",21
"146","UKD3","UKM6",19
"147","UKD4","UKC1",977
"148","UKD4","UKC2",97
"149","UKD4","UKD1",166
"150","UKD4","UKD3",40788
"151","UKD4","UKD4",61593
"152","UKD4","UKD6",244
"153","UKD4","UKD7",29
"154","UKD4","UKE1",42
"155","UKD4","UKE2",127
"156","UKD4","UKE3",109
"157","UKD4","UKE4",327
"158","UKD4","UKF1",220
"159","UKD4","UKF2",276
"160","UKD4","UKF3",37
"161","UKD4","UKG1",216
"162","UKD4","UKG2",763
"163","UKD4","UKG3",211
"164","UKD4","UKH1",185
"165","UKD4","UKH2",156
"166","UKD4","UKH3",1210
"167","UKD4","UKI1",1316
"168","UKD4","UKI2",172
"169","UKD4","UKJ1",3597
"170","UKD4","UKJ2",1510
"171","UKD4","UKJ3",151
"172","UKD4","UKJ4",3845
"173","UKD4","UKK1",281
"174","UKD4","UKK2",148
"175","UKD4","UKK3",105
"176","UKD4","UKK4",131
"177","UKD4","UKL1",104
"178","UKD4","UKL2",51
"179","UKD4","UKM2",181
