"","origin","destination","weight"
"1","UKC1","UKC1",105
"2","UKC1","UKC2",24
"3","UKC1","UKD1",3
"4","UKC1","UKD3",6
"5","UKC1","UKD4",4
"6","UKC1","UKD6",4
"7","UKC1","UKD7",2
"8","UKC1","UKE1",3
"9","UKC1","UKE2",10
"10","UKC1","UKE3",3
"11","UKC1","UKE4",1
"12","UKC1","UKF1",6
"13","UKC1","UKF2",5
"14","UKC1","UKG1",2
"15","UKC1","UKG2",4
"16","UKC1","UKG3",3
"17","UKC1","UKH1",4
"18","UKC1","UKH2",5
"19","UKC1","UKH3",5
"20","UKC1","UKI1",7
"21","UKC1","UKI2",8
"22","UKC1","UKJ1",12
"23","UKC1","UKJ2",16
"24","UKC1","UKJ3",3
"25","UKC1","UKJ4",4
"26","UKC1","UKK1",4
"27","UKC1","UKK2",2
"28","UKC1","UKK3",5
"29","UKC1","UKK4",9
"30","UKC1","UKL1",4
"31","UKC1","UKL2",1
"32","UKC1","UKM2",10
"33","UKC1","UKM3",3
"34","UKC1","UKM6",3
"35","UKC1","UKN0",1
"36","UKC2","UKC1",20
"37","UKC2","UKC2",151
"38","UKC2","UKD1",6
"39","UKC2","UKD3",12
"40","UKC2","UKD4",4
"41","UKC2","UKD6",1
"42","UKC2","UKE1",2
"43","UKC2","UKE2",6
"44","UKC2","UKE3",5
"45","UKC2","UKE4",8
"46","UKC2","UKF1",10
"47","UKC2","UKF2",4
"48","UKC2","UKF3",4
"49","UKC2","UKG1",8
"50","UKC2","UKG2",5
"51","UKC2","UKG3",2
"52","UKC2","UKH1",1
"53","UKC2","UKH2",6
"54","UKC2","UKH3",2
"55","UKC2","UKI1",16
"56","UKC2","UKI2",7
"57","UKC2","UKJ1",14
"58","UKC2","UKJ2",19
"59","UKC2","UKJ3",7
"60","UKC2","UKJ4",2
"61","UKC2","UKK1",10
"62","UKC2","UKK3",8
"63","UKC2","UKK4",9
"64","UKC2","UKL1",4
"65","UKC2","UKL2",6
"66","UKC2","UKM2",11
"67","UKC2","UKM3",2
"68","UKC2","UKM6",2
"69","UKC2","UKN0",1
"70","UKD1","UKC1",3
"71","UKD1","UKC2",4
"72","UKD1","UKD1",336
"73","UKD1","UKD3",9
"74","UKD1","UKD4",20
"75","UKD1","UKD6",3
"76","UKD1","UKE1",1
"77","UKD1","UKE2",5
"78","UKD1","UKF1",6
"79","UKD1","UKF2",4
"80","UKD1","UKF3",1
"81","UKD1","UKG1",7
"82","UKD1","UKG2",4
"83","UKD1","UKH1",5
"84","UKD1","UKH2",10
"85","UKD1","UKH3",2
"86","UKD1","UKI1",11
"87","UKD1","UKI2",5
"88","UKD1","UKJ1",12
"89","UKD1","UKJ2",13
"90","UKD1","UKJ3",10
"91","UKD1","UKJ4",3
"92","UKD1","UKK1",7
"93","UKD1","UKK2",6
"94","UKD1","UKK3",4
"95","UKD1","UKK4",9
"96","UKD1","UKL1",2
"97","UKD1","UKL2",1
"98","UKD1","UKM2",13
"99","UKD1","UKM3",1
"100","UKD1","UKM6",8
"101","UKD1","UKN0",2
"102","UKD3","UKC1",9
"103","UKD3","UKC2",6
"104","UKD3","UKD1",4
"105","UKD3","UKD3",419
"106","UKD3","UKD4",24
"107","UKD3","UKD6",15
"108","UKD3","UKD7",4
"109","UKD3","UKE1",7
"110","UKD3","UKE2",4
"111","UKD3","UKE3",7
"112","UKD3","UKE4",16
"113","UKD3","UKF1",17
"114","UKD3","UKF2",6
"115","UKD3","UKF3",5
"116","UKD3","UKG1",6
"117","UKD3","UKG2",15
"118","UKD3","UKG3",12
"119","UKD3","UKH1",11
"120","UKD3","UKH2",20
"121","UKD3","UKH3",15
"122","UKD3","UKI1",28
"123","UKD3","UKI2",22
"124","UKD3","UKJ1",24
"125","UKD3","UKJ2",19
"126","UKD3","UKJ3",14
"127","UKD3","UKJ4",9
"128","UKD3","UKK1",23
"129","UKD3","UKK2",7
"130","UKD3","UKK4",8
"131","UKD3","UKL1",5
"132","UKD3","UKL2",8
"133","UKD3","UKM2",9
"134","UKD3","UKM3",14
"135","UKD3","UKM6",1
"136","UKD3","UKN0",2
"137","UKD4","UKC1",3
"138","UKD4","UKC2",5
"139","UKD4","UKD1",17
"140","UKD4","UKD3",36
"141","UKD4","UKD4",410
"142","UKD4","UKD6",6
"143","UKD4","UKE1",4
"144","UKD4","UKE2",7
"145","UKD4","UKE3",5
"146","UKD4","UKE4",9
"147","UKD4","UKF1",14
"148","UKD4","UKF2",19
"149","UKD4","UKF3",3
"150","UKD4","UKG1",13
"151","UKD4","UKG2",11
"152","UKD4","UKG3",5
"153","UKD4","UKH1",14
"154","UKD4","UKH2",9
"155","UKD4","UKH3",5
"156","UKD4","UKI1",34
"157","UKD4","UKI2",22
"158","UKD4","UKJ1",24
"159","UKD4","UKJ2",46
