"","origin","destination","weight"
"1","UKC1","UKC1",99
"2","UKC1","UKC2",23
"3","UKC1","UKD1",4
"4","UKC1","UKD3",7
"5","UKC1","UKD4",3
"6","UKC1","UKD6",4
"7","UKC1","UKD7",1
"8","UKC1","UKE2",8
"9","UKC1","UKE4",2
"10","UKC1","UKF1",2
"11","UKC1","UKF2",3
"12","UKC1","UKF3",1
"13","UKC1","UKG1",3
"14","UKC1","UKG2",5
"15","UKC1","UKG3",3
"16","UKC1","UKH1",4
"17","UKC1","UKH2",3
"18","UKC1","UKH3",3
"19","UKC1","UKI1",10
"20","UKC1","UKI2",10
"21","UKC1","UKJ1",3
"22","UKC1","UKJ2",5
"23","UKC1","UKJ3",5
"24","UKC1","UKJ4",14
"25","UKC1","UKK1",5
"26","UKC1","UKK2",1
"27","UKC1","UKK3",2
"28","UKC1","UKK4",1
"29","UKC1","UKL1",2
"30","UKC1","UKL2",1
"31","UKC1","UKM2",7
"32","UKC1","UKM3",2
"33","UKC1","UKM5",1
"34","UKC1","UKN0",1
"35","UKC2","UKC1",16
"36","UKC2","UKC2",201
"37","UKC2","UKD1",8
"38","UKC2","UKD3",6
"39","UKC2","UKD6",2
"40","UKC2","UKD7",3
"41","UKC2","UKE1",1
"42","UKC2","UKE2",1
"43","UKC2","UKE3",3
"44","UKC2","UKE4",9
"45","UKC2","UKF1",4
"46","UKC2","UKF2",7
"47","UKC2","UKF3",1
"48","UKC2","UKG1",3
"49","UKC2","UKG2",6
"50","UKC2","UKG3",3
"51","UKC2","UKH1",8
"52","UKC2","UKH2",4
"53","UKC2","UKH3",1
"54","UKC2","UKI1",18
"55","UKC2","UKI2",13
"56","UKC2","UKJ1",11
"57","UKC2","UKJ2",9
"58","UKC2","UKJ3",10
"59","UKC2","UKJ4",4
"60","UKC2","UKK1",5
"61","UKC2","UKK2",5
"62","UKC2","UKK3",2
"63","UKC2","UKK4",1
"64","UKC2","UKL1",1
"65","UKC2","UKL2",3
"66","UKC2","UKM2",10
"67","UKC2","UKM3",5
"68","UKC2","UKM5",1
"69","UKC2","UKM6",1
"70","UKD1","UKC1",2
"71","UKD1","UKC2",6
"72","UKD1","UKD1",349
"73","UKD1","UKD3",7
"74","UKD1","UKD4",15
"75","UKD1","UKD6",2
"76","UKD1","UKD7",1
"77","UKD1","UKE1",4
"78","UKD1","UKE2",4
"79","UKD1","UKE4",7
"80","UKD1","UKF1",10
"81","UKD1","UKF2",7
"82","UKD1","UKF3",2
"83","UKD1","UKG1",4
"84","UKD1","UKG2",2
"85","UKD1","UKG3",3
"86","UKD1","UKH1",7
"87","UKD1","UKH2",3
"88","UKD1","UKH3",5
"89","UKD1","UKI1",6
"90","UKD1","UKI2",3
"91","UKD1","UKJ1",9
"92","UKD1","UKJ2",5
"93","UKD1","UKJ3",3
"94","UKD1","UKJ4",1
"95","UKD1","UKK1",3
"96","UKD1","UKK2",4
"97","UKD1","UKK3",3
"98","UKD1","UKK4",5
"99","UKD1","UKL1",1
"100","UKD1","UKL2",4
"101","UKD1","UKM2",24
"102","UKD1","UKM3",4
"103","UKD1","UKM6",3
"104","UKD1","UKN0",1
"105","UKD3","UKC1",5
"106","UKD3","UKC2",13
"107","UKD3","UKD1",12
"108","UKD3","UKD3",615
"109","UKD3","UKD4",53
"110","UKD3","UKD6",34
"111","UKD3","UKD7",9
"112","UKD3","UKE1",7
"113","UKD3","UKE2",11
"114","UKD3","UKE3",15
"115","UKD3","UKE4",15
"116","UKD3","UKF1",19
"117","UKD3","UKF2",10
"118","UKD3","UKF3",7
"119","UKD3","UKG1",12
"120","UKD3","UKG2",18
"121","UKD3","UKG3",26
"122","UKD3","UKH1",21
"123","UKD3","UKH2",19
"124","UKD3","UKH3",17
"125","UKD3","UKI1",64
"126","UKD3","UKI2",41
"127","UKD3","UKJ1",28
"128","UKD3","UKJ2",26
"129","UKD3","UKJ3",17
"130","UKD3","UKJ4",9
"131","UKD3","UKK1",18
"132","UKD3","UKK2",7
