"","origin","destination","weight"
"1","UKC1","UKC1",106
"2","UKC1","UKC2",14
"3","UKC1","UKD1",4
"4","UKC1","UKD3",13
"5","UKC1","UKD4",5
"6","UKC1","UKD6",1
"7","UKC1","UKD7",1
"8","UKC1","UKE1",2
"9","UKC1","UKE2",8
"10","UKC1","UKE3",2
"11","UKC1","UKE4",2
"12","UKC1","UKF1",4
"13","UKC1","UKF2",1
"14","UKC1","UKF3",2
"15","UKC1","UKG1",9
"16","UKC1","UKG3",4
"17","UKC1","UKH1",8
"18","UKC1","UKH2",8
"19","UKC1","UKH3",6
"20","UKC1","UKI1",10
"21","UKC1","UKI2",8
"22","UKC1","UKJ1",7
"23","UKC1","UKJ2",4
"24","UKC1","UKJ3",2
"25","UKC1","UKJ4",4
"26","UKC1","UKK1",9
"27","UKC1","UKK2",5
"28","UKC1","UKK3",4
"29","UKC1","UKK4",5
"30","UKC1","UKL1",2
"31","UKC1","UKL2",6
"32","UKC1","UKM2",4
"33","UKC1","UKM3",2
"34","UKC1","UKM6",2
"35","UKC1","UKN0",2
"36","UKC2","UKC1",16
"37","UKC2","UKC2",97
"38","UKC2","UKD1",7
"39","UKC2","UKD3",13
"40","UKC2","UKD4",10
"41","UKC2","UKD6",7
"42","UKC2","UKE2",6
"43","UKC2","UKE3",3
"44","UKC2","UKE4",4
"45","UKC2","UKF1",7
"46","UKC2","UKF2",5
"47","UKC2","UKF3",9
"48","UKC2","UKG1",2
"49","UKC2","UKG2",5
"50","UKC2","UKG3",6
"51","UKC2","UKH1",9
"52","UKC2","UKH2",11
"53","UKC2","UKH3",22
"54","UKC2","UKI1",23
"55","UKC2","UKI2",18
"56","UKC2","UKJ1",22
"57","UKC2","UKJ2",16
"58","UKC2","UKJ3",16
"59","UKC2","UKJ4",6
"60","UKC2","UKK1",16
"61","UKC2","UKK2",6
"62","UKC2","UKK3",1
"63","UKC2","UKK4",6
"64","UKC2","UKL1",5
"65","UKC2","UKL2",7
"66","UKC2","UKM2",14
"67","UKC2","UKM3",3
"68","UKC2","UKM6",2
"69","UKC2","UKN0",1
"70","UKD1","UKC1",1
"71","UKD1","UKC2",4
"72","UKD1","UKD1",346
"73","UKD1","UKD3",11
"74","UKD1","UKD4",8
"75","UKD1","UKD6",1
"76","UKD1","UKD7",1
"77","UKD1","UKE1",2
"78","UKD1","UKE2",4
"79","UKD1","UKE4",2
"80","UKD1","UKF1",4
"81","UKD1","UKF2",2
"82","UKD1","UKF3",2
"83","UKD1","UKG1",2
"84","UKD1","UKG2",4
"85","UKD1","UKG3",3
"86","UKD1","UKH1",6
"87","UKD1","UKH2",2
"88","UKD1","UKH3",8
"89","UKD1","UKI1",9
"90","UKD1","UKI2",6
"91","UKD1","UKJ1",10
"92","UKD1","UKJ2",8
"93","UKD1","UKJ3",11
"94","UKD1","UKJ4",5
"95","UKD1","UKK1",7
"96","UKD1","UKK2",14
"97","UKD1","UKK4",2
"98","UKD1","UKL1",2
"99","UKD1","UKL2",10
"100","UKD1","UKM2",10
"101","UKD1","UKM3",1
"102","UKD1","UKM6",2
"103","UKD1","UKN0",3
"104","UKD3","UKC1",6
"105","UKD3","UKC2",7
"106","UKD3","UKD1",7
"107","UKD3","UKD3",290
"108","UKD3","UKD4",17
"109","UKD3","UKD6",18
"110","UKD3","UKD7",4
"111","UKD3","UKE1",3
"112","UKD3","UKE2",3
"113","UKD3","UKE3",10
"114","UKD3","UKE4",3
"115","UKD3","UKF1",26
"116","UKD3","UKF2",16
"117","UKD3","UKF3",4
"118","UKD3","UKG1",12
"119","UKD3","UKG2",13
"120","UKD3","UKG3",12
"121","UKD3","UKH1",12
"122","UKD3","UKH2",13
"123","UKD3","UKH3",2847
"124","UKD3","UKI1",54
"125","UKD3","UKI2",33
"126","UKD3","UKJ1",32
"127","UKD3","UKJ2",21
"128","UKD3","UKJ3",34
"129","UKD3","UKJ4",10
"130","UKD3","UKK1",12
"131","UKD3","UKK2",11
"132","UKD3","UKK3",3
"133","UKD3","UKK4",7
"134","UKD3","UKL1",7
"135","UKD3","UKL2",18
"136","UKD3","UKM2",9
"137","UKD3","UKM3",7
"138","UKD3","UKM5",1
"139","UKD3","UKM6",2
"140","UKD3","UKN0",4
"141","UKD4","UKC1",5
"142","UKD4","UKC2",10
"143","UKD4","UKD1",24
"144","UKD4","UKD3",47
"145","UKD4","UKD4",266
"146","UKD4","UKD6",9
"147","UKD4","UKD7",5
"148","UKD4","UKE1",2
"149","UKD4","UKE2",6
"150","UKD4","UKE3",4
"151","UKD4","UKE4",7
"152","UKD4","UKF1",14
"153","UKD4","UKF2",9
"154","UKD4","UKF3",5
"155","UKD4","UKG1",20
"156","UKD4","UKG2",14
"157","UKD4","UKG3",5
"158","UKD4","UKH1",28
"159","UKD4","UKH2",18
"160","UKD4","UKH3",20
"161","UKD4","UKI1",32
"162","UKD4","UKI2",24
"163","UKD4","UKJ1",42
"164","UKD4","UKJ2",47
"165","UKD4","UKJ3",23
"166","UKD4","UKJ4",9
"167","UKD4","UKK1",16
"168","UKD4","UKK2",11
"169","UKD4","UKK4",22
"170","UKD4","UKL1",22
"171","UKD4","UKL2",18
"172","UKD4","UKM2",21
"173","UKD4","UKM3",13
"174","UKD4","UKM5",8
"175","UKD4","UKM6",10
"176","UKD4","UKN0",30
"177","UKD6","UKC1",2
"178","UKD6","UKC2",2
"179","UKD6","UKD1",4
"180","UKD6","UKD3",19
"181","UKD6","UKD4",8
"182","UKD6","UKD6",84
"183","UKD6","UKD7",2
"184","UKD6","UKE1",2
"185","UKD6","UKE2",7
"186","UKD6","UKE3",1
"187","UKD6","UKE4",1
"188","UKD6","UKF1",7
"189","UKD6","UKF2",6
"190","UKD6","UKF3",5
"191","UKD6","UKG1",4
"192","UKD6","UKG2",8
"193","UKD6","UKG3",4
"194","UKD6","UKH1",7
"195","UKD6","UKH2",12
"196","UKD6","UKH3",8
"197","UKD6","UKI1",26
"198","UKD6","UKI2",9
"199","UKD6","UKJ1",15
"200","UKD6","UKJ2",13
"201","UKD6","UKJ3",4
"202","UKD6","UKJ4",3
"203","UKD6","UKK1",4
"204","UKD6","UKK2",5
"205","UKD6","UKK3",1
"206","UKD6","UKK4",6
"207","UKD6","UKL1",2
"208","UKD6","UKL2",7
"209","UKD6","UKM2",7
"210","UKD6","UKM3",7
"211","UKD6","UKM6",1
"212","UKD6","UKN0",4
"213","UKD7","UKD3",6
"214","UKD7","UKD6",1
"215","UKD7","UKD7",8
"216","UKD7","UKE2",1
"217","UKD7","UKF2",2
"218","UKD7","UKG1",1
"219","UKD7","UKH2",1
"220","UKD7","UKH3",2
"221","UKD7","UKI1",2
"222","UKD7","UKI2",1
"223","UKD7","UKJ1",1
"224","UKD7","UKJ2",1
