"","origin","destination","weight"
"1","UKC1","UKC1",99
"2","UKC1","UKC2",2
"3","UKC1","UKD3",6
"4","UKC1","UKD4",3
"5","UKC1","UKD6",3
"6","UKC1","UKD7",1
"7","UKC1","UKE1",1
"8","UKC1","UKE2",11
"9","UKC1","UKE3",1
"10","UKC1","UKF1",9
"11","UKC1","UKF2",6
"12","UKC1","UKF3",1
"13","UKC1","UKG1",3
"14","UKC1","UKG2",3
"15","UKC1","UKG3",6
"16","UKC1","UKH1",10
"17","UKC1","UKH2",1
"18","UKC1","UKH3",2
"19","UKC1","UKI1",4
"20","UKC1","UKI2",5
"21","UKC1","UKJ1",8
"22","UKC1","UKJ2",11
"23","UKC1","UKJ3",5
"24","UKC1","UKK1",7
"25","UKC1","UKK2",4
"26","UKC1","UKK3",2
"27","UKC1","UKK4",6
"28","UKC1","UKL1",2
"29","UKC1","UKL2",2
"30","UKC1","UKM2",6
"31","UKC1","UKM6",1
"32","UKC1","UKN0",1
"33","UKC2","UKC1",11
"34","UKC2","UKC2",72
"35","UKC2","UKD1",2
"36","UKC2","UKD3",6
"37","UKC2","UKD4",2
"38","UKC2","UKD6",6
"39","UKC2","UKD7",3
"40","UKC2","UKE2",4
"41","UKC2","UKE4",2
"42","UKC2","UKF1",1
"43","UKC2","UKF2",7
"44","UKC2","UKF3",4
"45","UKC2","UKG1",9
"46","UKC2","UKG2",5
"47","UKC2","UKG3",8
"48","UKC2","UKH1",3
"49","UKC2","UKH2",6
"50","UKC2","UKH3",5
"51","UKC2","UKI1",24
"52","UKC2","UKI2",14
"53","UKC2","UKJ1",12
"54","UKC2","UKJ2",12
"55","UKC2","UKJ3",7
"56","UKC2","UKJ4",2
"57","UKC2","UKK1",10
"58","UKC2","UKK2",7
"59","UKC2","UKK3",2
"60","UKC2","UKK4",14
"61","UKC2","UKL1",3
"62","UKC2","UKM2",9
"63","UKC2","UKM3",14
"64","UKC2","UKM5",1
"65","UKC2","UKM6",1
"66","UKD1","UKC1",1
"67","UKD1","UKC2",3
"68","UKD1","UKD1",115
"69","UKD1","UKD3",14
"70","UKD1","UKD4",5
"71","UKD1","UKD6",3
"72","UKD1","UKE1",1
"73","UKD1","UKE2",1
"74","UKD1","UKE3",4
"75","UKD1","UKE4",2
"76","UKD1","UKF1",3
"77","UKD1","UKF2",4
"78","UKD1","UKF3",1
"79","UKD1","UKG1",1
"80","UKD1","UKG3",1
"81","UKD1","UKH1",1
"82","UKD1","UKI1",3
"83","UKD1","UKJ1",5
"84","UKD1","UKJ2",6
"85","UKD1","UKJ3",4
"86","UKD1","UKJ4",2
"87","UKD1","UKK1",4
"88","UKD1","UKK2",1
"89","UKD1","UKK3",2
"90","UKD1","UKK4",7
"91","UKD1","UKM2",4
"92","UKD1","UKM5",1
"93","UKD1","UKM6",4
"94","UKD3","UKC1",6
"95","UKD3","UKC2",4
"96","UKD3","UKD1",33
"97","UKD3","UKD3",1082
"98","UKD3","UKD4",27
"99","UKD3","UKD6",15
"100","UKD3","UKD7",6
"101","UKD3","UKE1",4
"102","UKD3","UKE2",3
"103","UKD3","UKE3",3
"104","UKD3","UKE4",5
"105","UKD3","UKF1",12
"106","UKD3","UKF2",7
"107","UKD3","UKF3",3
"108","UKD3","UKG1",19
"109","UKD3","UKG2",2
"110","UKD3","UKG3",3
"111","UKD3","UKH1",9
"112","UKD3","UKH2",5
"113","UKD3","UKH3",4
"114","UKD3","UKI1",94
"115","UKD3","UKI2",11
"116","UKD3","UKJ1",16
"117","UKD3","UKJ2",4
"118","UKD3","UKJ3",22
"119","UKD3","UKJ4",11
"120","UKD3","UKK1",9
"121","UKD3","UKK2",2
"122","UKD3","UKK4",8
"123","UKD3","UKL1",2
"124","UKD3","UKL2",3
"125","UKD3","UKM2",4
"126","UKD3","UKM3",4
"127","UKD3","UKM6",4
"128","UKD3","UKN0",1
"129","UKD4","UKC1",2
"130","UKD4","UKC2",2
"131","UKD4","UKD1",29
"132","UKD4","UKD3",36
"133","UKD4","UKD4",257
"134","UKD4","UKD6",9
"135","UKD4","UKD7",2
"136","UKD4","UKE1",3
"137","UKD4","UKE2",17
"138","UKD4","UKE3",1
"139","UKD4","UKE4",10
