"","origin","destination","weight"
"1","UKC1","UKC1",74507
"2","UKC1","UKC2",33
"3","UKC1","UKD3",17
"4","UKC1","UKD4",28
"5","UKC1","UKD6",7
"6","UKC1","UKD7",4
"7","UKC1","UKE1",4
"8","UKC1","UKE2",80
"9","UKC1","UKE3",2
"10","UKC1","UKF1",86
"11","UKC1","UKF2",10
"12","UKC1","UKF3",16
"13","UKC1","UKG1",10
"14","UKC1","UKG2",10
"15","UKC1","UKG3",159
"16","UKC1","UKH1",61
"17","UKC1","UKH2",13
"18","UKC1","UKH3",3
"19","UKC1","UKI1",21
"20","UKC1","UKI2",17
"21","UKC1","UKJ1",16
"22","UKC1","UKJ2",50
"23","UKC1","UKJ3",16
"24","UKC1","UKK1",22
"25","UKC1","UKK2",13
"26","UKC1","UKK3",10
"27","UKC1","UKK4",25
"28","UKC1","UKL1",33
"29","UKC1","UKL2",5
"30","UKC1","UKM2",16
"31","UKC1","UKM6",3
"32","UKC1","UKN0",16
"33","UKC2","UKC1",110
"34","UKC2","UKC2",786
"35","UKC2","UKD1",4
"36","UKC2","UKD3",11
"37","UKC2","UKD4",2
"38","UKC2","UKD6",6
"39","UKC2","UKD7",6
"40","UKC2","UKE2",8
"41","UKC2","UKE4",2
"42","UKC2","UKF1",3
"43","UKC2","UKF2",18
"44","UKC2","UKF3",4
"45","UKC2","UKG1",26
"46","UKC2","UKG2",31
"47","UKC2","UKG3",203
"48","UKC2","UKH1",29
"49","UKC2","UKH2",7
"50","UKC2","UKH3",10
"51","UKC2","UKI1",64
"52","UKC2","UKI2",79
"53","UKC2","UKJ1",62
"54","UKC2","UKJ2",73
"55","UKC2","UKJ3",33
"56","UKC2","UKJ4",11
"57","UKC2","UKK1",20
"58","UKC2","UKK2",32
"59","UKC2","UKK3",2
"60","UKC2","UKK4",70
"61","UKC2","UKL1",6
"62","UKC2","UKM2",20
"63","UKC2","UKM3",14
"64","UKC2","UKM5",1
"65","UKC2","UKM6",1
"66","UKD1","UKC1",187
"67","UKD1","UKC2",30
"68","UKD1","UKD1",7471
"69","UKD1","UKD3",71
"70","UKD1","UKD4",7
"71","UKD1","UKD6",23
"72","UKD1","UKE1",4
"73","UKD1","UKE2",14
"74","UKD1","UKE3",1014
"75","UKD1","UKE4",6
"76","UKD1","UKF1",12
"77","UKD1","UKF2",7
"78","UKD1","UKF3",4
"79","UKD1","UKG1",32
"80","UKD1","UKG3",3
"81","UKD1","UKH1",1
"82","UKD1","UKI1",109
"83","UKD1","UKJ1",66
"84","UKD1","UKJ2",17
"85","UKD1","UKJ3",11
"86","UKD1","UKJ4",4
"87","UKD1","UKK1",32
"88","UKD1","UKK2",2
"89","UKD1","UKK3",5
"90","UKD1","UKK4",18
"91","UKD1","UKM2",26
"92","UKD1","UKM5",1
"93","UKD1","UKM6",12
"94","UKD3","UKC1",202
"95","UKD3","UKC2",14
"96","UKD3","UKD1",75
"97","UKD3","UKD3",7416
"98","UKD3","UKD4",110
"99","UKD3","UKD6",659
"100","UKD3","UKD7",81
"101","UKD3","UKE1",10
"102","UKD3","UKE2",28
"103","UKD3","UKE3",16
"104","UKD3","UKE4",15
"105","UKD3","UKF1",46
"106","UKD3","UKF2",17
"107","UKD3","UKF3",6
"108","UKD3","UKG1",91
"109","UKD3","UKG2",4
"110","UKD3","UKG3",27
"111","UKD3","UKH1",762
"112","UKD3","UKH2",8
"113","UKD3","UKH3",46
"114","UKD3","UKI1",1551
"115","UKD3","UKI2",225
"116","UKD3","UKJ1",547
"117","UKD3","UKJ2",3354
"118","UKD3","UKJ3",128
"119","UKD3","UKJ4",81
"120","UKD3","UKK1",21
"121","UKD3","UKK2",13
"122","UKD3","UKK4",144
"123","UKD3","UKL1",2
"124","UKD3","UKL2",5
"125","UKD3","UKM2",28
"126","UKD3","UKM3",16
"127","UKD3","UKM6",30
"128","UKD3","UKN0",1
"129","UKD4","UKC1",13
"130","UKD4","UKC2",3
"131","UKD4","UKD1",62
"132","UKD4","UKD3",132
"133","UKD4","UKD4",2236
"134","UKD4","UKD6",37
"135","UKD4","UKD7",2
"136","UKD4","UKE1",5
"137","UKD4","UKE2",28
"138","UKD4","UKE3",1
"139","UKD4","UKE4",61
"140","UKD4","UKF1",100
"141","UKD4","UKF2",16
"142","UKD4","UKF3",12
"143","UKD4","UKG1",9
"144","UKD4","UKG2",26
"145","UKD4","UKG3",29
"146","UKD4","UKH1",146
"147","UKD4","UKH2",18
"148","UKD4","UKH3",3
"149","UKD4","UKI1",69
"150","UKD4","UKI2",63
"151","UKD4","UKJ1",27
"152","UKD4","UKJ2",234
"153","UKD4","UKJ3",62
"154","UKD4","UKJ4",9
"155","UKD4","UKK1",64
"156","UKD4","UKK2",9
"157","UKD4","UKK3",1
"158","UKD4","UKK4",46
"159","UKD4","UKL1",48
"160","UKD4","UKL2",3
"161","UKD4","UKM2",15
"162","UKD4","UKM3",11
"163","UKD4","UKM5",3
"164","UKD4","UKM6",12
"165","UKD4","UKN0",3
"166","UKD6","UKC1",7
"167","UKD6","UKC2",2
"168","UKD6","UKD1",34
"169","UKD6","UKD3",101
"170","UKD6","UKD4",19
"171","UKD6","UKD6",29425
"172","UKD6","UKE2",8
"173","UKD6","UKF1",36
"174","UKD6","UKF2",1
"175","UKD6","UKF3",35
"176","UKD6","UKG1",9
"177","UKD6","UKG2",4
"178","UKD6","UKG3",16
"179","UKD6","UKH1",23996
"180","UKD6","UKH2",20
"181","UKD6","UKH3",9
"182","UKD6","UKI1",30
"183","UKD6","UKI2",12
"184","UKD6","UKJ1",17
"185","UKD6","UKJ2",14
"186","UKD6","UKJ3",9
"187","UKD6","UKJ4",3
"188","UKD6","UKK1",11
"189","UKD6","UKK2",11
"190","UKD6","UKK3",4
"191","UKD6","UKK4",9
"192","UKD6","UKL1",6
"193","UKD6","UKM2",7
"194","UKD6","UKM3",4
"195","UKD7","UKC2",18
"196","UKD7","UKD4",40
"197","UKD7","UKD6",65
"198","UKD7","UKD7",401
"199","UKD7","UKE2",2
"200","UKD7","UKF2",6
"201","UKD7","UKG1",1
"202","UKD7","UKI1",12
"203","UKD7","UKI2",1
"204","UKD7","UKJ1",19
"205","UKD7","UKJ2",2
"206","UKD7","UKJ3",1
"207","UKD7","UKK1",2
"208","UKD7","UKK2",3
"209","UKD7","UKK3",1
"210","UKD7","UKK4",10
"211","UKD7","UKL1",12
"212","UKD7","UKM6",1
"213","UKE1","UKC1",13
"214","UKE1","UKC2",3
"215","UKE1","UKD1",12
"216","UKE1","UKD3",2
"217","UKE1","UKD4",1
"218","UKE1","UKD6",4
"219","UKE1","UKE1",1573
"220","UKE1","UKE2",4
"221","UKE1","UKE3",1
"222","UKE1","UKE4",5
"223","UKE1","UKF1",16
"224","UKE1","UKF2",2
"225","UKE1","UKF3",28
"226","UKE1","UKG1",101
"227","UKE1","UKG3",11
"228","UKE1","UKH1",1
"229","UKE1","UKH2",5
"230","UKE1","UKH3",9
"231","UKE1","UKI1",14
"232","UKE1","UKI2",11
"233","UKE1","UKJ1",16
"234","UKE1","UKJ2",36
"235","UKE1","UKJ3",6
"236","UKE1","UKK1",28
"237","UKE1","UKK3",7
"238","UKE1","UKK4",31
"239","UKE1","UKM6",1
"240","UKE1","UKN0",4
"241","UKE2","UKC1",343
"242","UKE2","UKC2",2
"243","UKE2","UKD1",22
"244","UKE2","UKD3",147
"245","UKE2","UKD4",3
"246","UKE2","UKD6",6
"247","UKE2","UKD7",2
"248","UKE2","UKE1",8
"249","UKE2","UKE2",1833
"250","UKE2","UKE3",48
"251","UKE2","UKE4",17
"252","UKE2","UKF1",34
"253","UKE2","UKF2",80
"254","UKE2","UKG1",221
"255","UKE2","UKG2",20
"256","UKE2","UKG3",33
"257","UKE2","UKH1",56
"258","UKE2","UKH2",47
"259","UKE2","UKI1",46
"260","UKE2","UKI2",11
"261","UKE2","UKJ2",25
"262","UKE2","UKJ3",44
"263","UKE2","UKJ4",1
"264","UKE2","UKK1",1
"265","UKE2","UKK2",29
"266","UKE2","UKK3",5
"267","UKE2","UKK4",8
"268","UKE2","UKL1",8
"269","UKE2","UKM2",7
"270","UKE2","UKM5",5
"271","UKE2","UKM6",8
"272","UKE3","UKC1",20
"273","UKE3","UKD1",8
"274","UKE3","UKD3",6
"275","UKE3","UKD4",367
"276","UKE3","UKD6",2
"277","UKE3","UKE1",2
"278","UKE3","UKE2",10
"279","UKE3","UKE3",10913
"280","UKE3","UKE4",20
"281","UKE3","UKF1",85
"282","UKE3","UKF2",100
"283","UKE3","UKG1",115
"284","UKE3","UKG2",18
"285","UKE3","UKG3",290
"286","UKE3","UKH1",44
"287","UKE3","UKH2",44
"288","UKE3","UKH3",270
"289","UKE3","UKI1",87
"290","UKE3","UKI2",13
"291","UKE3","UKJ1",8
"292","UKE3","UKJ2",47
"293","UKE3","UKJ3",38
"294","UKE3","UKJ4",16
"295","UKE3","UKK1",23
"296","UKE3","UKK2",2
"297","UKE3","UKK3",7
"298","UKE3","UKK4",3
"299","UKE3","UKL2",4
"300","UKE3","UKM3",20
"301","UKE3","UKM6",1
"302","UKE3","UKN0",10
"303","UKE4","UKC1",5
"304","UKE4","UKC2",3
"305","UKE4","UKD1",6
"306","UKE4","UKD3",30
"307","UKE4","UKD4",3193
"308","UKE4","UKD6",11
"309","UKE4","UKD7",4
"310","UKE4","UKE1",1
"311","UKE4","UKE2",49
"312","UKE4","UKE3",2
"313","UKE4","UKE4",1720
"314","UKE4","UKF1",12
"315","UKE4","UKF2",1
"316","UKE4","UKG1",122
"317","UKE4","UKG2",2
"318","UKE4","UKH2",2
"319","UKE4","UKH3",3
"320","UKE4","UKI1",74
"321","UKE4","UKI2",33
"322","UKE4","UKJ1",10
"323","UKE4","UKJ2",11
"324","UKE4","UKJ3",5
"325","UKE4","UKJ4",1
"326","UKE4","UKK1",19
"327","UKE4","UKK4",11
"328","UKE4","UKL1",1
"329","UKE4","UKL2",1
"330","UKE4","UKM3",1
"331","UKE4","UKM6",1
"332","UKF1","UKC1",1123
"333","UKF1","UKC2",20
"334","UKF1","UKD1",3
"335","UKF1","UKD3",107
"336","UKF1","UKD4",78
"337","UKF1","UKD6",11
"338","UKF1","UKD7",18
"339","UKF1","UKE1",2
"340","UKF1","UKE2",25
"341","UKF1","UKE3",3
"342","UKF1","UKE4",5
"343","UKF1","UKF1",21850
"344","UKF1","UKF2",136
"345","UKF1","UKF3",1
"346","UKF1","UKG1",6
"347","UKF1","UKG2",15
"348","UKF1","UKG3",31
"349","UKF1","UKH1",29
"350","UKF1","UKH2",32
"351","UKF1","UKH3",70
"352","UKF1","UKI1",91
"353","UKF1","UKI2",168
"354","UKF1","UKJ1",79
"355","UKF1","UKJ2",50
"356","UKF1","UKJ3",31
"357","UKF1","UKJ4",10
"358","UKF1","UKK1",122
"359","UKF1","UKK2",12
"360","UKF1","UKK3",2
"361","UKF1","UKK4",15
"362","UKF1","UKL1",4
"363","UKF1","UKL2",6
"364","UKF1","UKM2",19
"365","UKF1","UKM3",4
"366","UKF1","UKM5",3
"367","UKF1","UKM6",6
"368","UKF1","UKN0",10
"369","UKF2","UKC1",1473
"370","UKF2","UKC2",5
"371","UKF2","UKD1",2
"372","UKF2","UKD3",63
"373","UKF2","UKD4",38
"374","UKF2","UKD6",5
"375","UKF2","UKD7",1
"376","UKF2","UKE1",1
"377","UKF2","UKE2",10
"378","UKF2","UKE3",4
"379","UKF2","UKE4",4
"380","UKF2","UKF1",168
"381","UKF2","UKF2",20725
"382","UKF2","UKF3",7
"383","UKF2","UKG1",4
"384","UKF2","UKG2",21
"385","UKF2","UKG3",7
"386","UKF2","UKH1",55
"387","UKF2","UKH2",23
"388","UKF2","UKH3",5
"389","UKF2","UKI1",33
"390","UKF2","UKI2",100
"391","UKF2","UKJ1",52
"392","UKF2","UKJ2",152
"393","UKF2","UKJ3",73
"394","UKF2","UKJ4",205
"395","UKF2","UKK1",27
"396","UKF2","UKK2",31
"397","UKF2","UKK3",13
"398","UKF2","UKK4",20
"399","UKF2","UKL1",574
"400","UKF2","UKL2",4
"401","UKF2","UKM3",1
"402","UKF2","UKM6",5
"403","UKF3","UKC1",5
"404","UKF3","UKC2",5
"405","UKF3","UKD1",4
"406","UKF3","UKD3",7
"407","UKF3","UKD4",36
"408","UKF3","UKD6",4
"409","UKF3","UKD7",11
"410","UKF3","UKE1",88
"411","UKF3","UKE2",11
"412","UKF3","UKF1",6
"413","UKF3","UKF2",20
"414","UKF3","UKF3",19379
"415","UKF3","UKG1",34
