"","origin","destination","weight"
"1","UKC1","UKC1",13606
"2","UKC1","UKC2",69
"3","UKC1","UKD1",17
"4","UKC1","UKD3",12
"5","UKC1","UKD4",36
"6","UKC1","UKD6",7
"7","UKC1","UKD7",63
"8","UKC1","UKE1",12
"9","UKC1","UKE2",12
"10","UKC1","UKE4",4
"11","UKC1","UKF1",5
"12","UKC1","UKF2",4
"13","UKC1","UKF3",7
"14","UKC1","UKG1",4
"15","UKC1","UKG2",2
"16","UKC1","UKG3",43
"17","UKC1","UKH2",2
"18","UKC1","UKH3",1
"19","UKC1","UKI1",227
"20","UKC1","UKI2",4
"21","UKC1","UKJ1",17
"22","UKC1","UKJ2",37
"23","UKC1","UKJ3",4
"24","UKC1","UKJ4",3
"25","UKC1","UKK1",1
"26","UKC1","UKK2",4
"27","UKC1","UKK4",64
"28","UKC1","UKL1",1
"29","UKC1","UKL2",11
"30","UKC1","UKM2",9
"31","UKC1","UKM6",4
"32","UKC1","UKN0",1
"33","UKC2","UKC1",9
"34","UKC2","UKC2",2831
"35","UKC2","UKD1",31
"36","UKC2","UKD3",164
"37","UKC2","UKD4",10
"38","UKC2","UKD6",26
"39","UKC2","UKE1",4
"40","UKC2","UKE2",3
"41","UKC2","UKE4",10
"42","UKC2","UKF1",1
"43","UKC2","UKF2",7
"44","UKC2","UKF3",16
"45","UKC2","UKG1",5
"46","UKC2","UKG2",13
"47","UKC2","UKG3",166
"48","UKC2","UKH1",19
"49","UKC2","UKH2",17
"50","UKC2","UKH3",31
"51","UKC2","UKI1",19
"52","UKC2","UKI2",38
"53","UKC2","UKJ1",32
"54","UKC2","UKJ2",30
"55","UKC2","UKJ3",24
"56","UKC2","UKJ4",8
"57","UKC2","UKK1",26
"58","UKC2","UKK2",14
"59","UKC2","UKK3",6
"60","UKC2","UKK4",19
"61","UKC2","UKL1",6
"62","UKC2","UKL2",8
"63","UKC2","UKM2",54
"64","UKC2","UKM3",14
"65","UKC2","UKM5",3
"66","UKC2","UKM6",5
"67","UKD1","UKC1",24
"68","UKD1","UKC2",41
