"","origin","destination","weight"
"1","UKC1","UKC1",42102
"2","UKC1","UKC2",13776
"3","UKC1","UKD1",299
"4","UKC1","UKD3",10011
"5","UKC1","UKD4",900
"6","UKC1","UKD6",348
"7","UKC1","UKD7",138
"8","UKC1","UKE1",431
"9","UKC1","UKE2",428
"10","UKC1","UKE3",215
"11","UKC1","UKE4",216
"12","UKC1","UKF1",630
"13","UKC1","UKF2",459
"14","UKC1","UKF3",69
"15","UKC1","UKG1",418
"16","UKC1","UKG2",1712
"17","UKC1","UKG3",653
"18","UKC1","UKH1",1736
"19","UKC1","UKH2",342
"20","UKC1","UKH3",641
"21","UKC1","UKI1",7471
"22","UKC1","UKI2",7056
"23","UKC1","UKJ1",2402
"24","UKC1","UKJ2",1919
"25","UKC1","UKJ3",3907
"26","UKC1","UKJ4",312
"27","UKC1","UKK1",1492
"28","UKC1","UKK2",323
"29","UKC1","UKK3",57
"30","UKC1","UKK4",3637
"31","UKC1","UKL1",528
"32","UKC1","UKL2",88
"33","UKC1","UKM2",652
"34","UKC1","UKM3",775
"35","UKC1","UKM5",2
"36","UKC1","UKM6",82
"37","UKC1","UKN0",293
"38","UKC2","UKC1",8996
"39","UKC2","UKC2",50666
"40","UKC2","UKD1",1829
"41","UKC2","UKD3",32533
"42","UKC2","UKD4",1167
"43","UKC2","UKD6",637
"44","UKC2","UKD7",6
"45","UKC2","UKE1",149
"46","UKC2","UKE2",2734
"47","UKC2","UKE3",28645
"48","UKC2","UKE4",2019
"49","UKC2","UKF1",2736
"50","UKC2","UKF2",2140
"51","UKC2","UKF3",119
"52","UKC2","UKG1",344
"53","UKC2","UKG2",198
"54","UKC2","UKG3",10899
"55","UKC2","UKH1",823
"56","UKC2","UKH2",934
"57","UKC2","UKH3",1111
"58","UKC2","UKI1",36237
"59","UKC2","UKI2",1369
"60","UKC2","UKJ1",1003
"61","UKC2","UKJ2",1822
"62","UKC2","UKJ3",523
"63","UKC2","UKJ4",8652
"64","UKC2","UKK1",767
"65","UKC2","UKK2",337
"66","UKC2","UKK3",112
"67","UKC2","UKK4",174
"68","UKC2","UKL1",11127
"69","UKC2","UKL2",148
"70","UKC2","UKM2",673
"71","UKC2","UKM3",19480
"72","UKC2","UKM5",21
"73","UKC2","UKM6",1085
"74","UKC2","UKN0",774
"75","UKD1","UKC1",1507
"76","UKD1","UKC2",820
"77","UKD1","UKD1",124857
"78","UKD1","UKD3",24043
"79","UKD1","UKD4",811
"80","UKD1","UKD6",183
"81","UKD1","UKD7",32
"82","UKD1","UKE1",209
"83","UKD1","UKE2",2978
"84","UKD1","UKE3",398
"85","UKD1","UKE4",187
"86","UKD1","UKF1",248
"87","UKD1","UKF2",1077
"88","UKD1","UKF3",175
"89","UKD1","UKG1",290
"90","UKD1","UKG2",101
"91","UKD1","UKG3",222
"92","UKD1","UKH1",1394
"93","UKD1","UKH2",1345
"94","UKD1","UKH3",454
"95","UKD1","UKI1",1291
"96","UKD1","UKI2",281
"97","UKD1","UKJ1",10009
"98","UKD1","UKJ2",1071
"99","UKD1","UKJ3",343
"100","UKD1","UKJ4",1012
"101","UKD1","UKK1",216
"102","UKD1","UKK2",275
"103","UKD1","UKK3",26
"104","UKD1","UKK4",1306
"105","UKD1","UKL1",60
"106","UKD1","UKL2",136
"107","UKD1","UKM2",673
"108","UKD1","UKM3",84
"109","UKD1","UKM5",20
"110","UKD1","UKM6",36
"111","UKD1","UKN0",423
"112","UKD3","UKC1",1611
"113","UKD3","UKC2",4033
"114","UKD3","UKD1",553
"115","UKD3","UKD3",386921
"116","UKD3","UKD4",23462
"117","UKD3","UKD6",57630
"118","UKD3","UKD7",377
"119","UKD3","UKE1",680
"120","UKD3","UKE2",655
"121","UKD3","UKE3",37725
"122","UKD3","UKE4",9209
"123","UKD3","UKF1",14207
"124","UKD3","UKF2",53595
"125","UKD3","UKF3",3765
"126","UKD3","UKG1",2340
"127","UKD3","UKG2",2521
"128","UKD3","UKG3",9272
"129","UKD3","UKH1",1222
"130","UKD3","UKH2",26660
"131","UKD3","UKH3",28461
"132","UKD3","UKI1",123693
"133","UKD3","UKI2",8578
"134","UKD3","UKJ1",7307
"135","UKD3","UKJ2",228685
"136","UKD3","UKJ3",7935
"137","UKD3","UKJ4",16788
"138","UKD3","UKK1",8380
"139","UKD3","UKK2",3792
"140","UKD3","UKK3",307
"141","UKD3","UKK4",1358
"142","UKD3","UKL1",874
"143","UKD3","UKL2",5458
"144","UKD3","UKM2",5443
"145","UKD3","UKM3",34591
"146","UKD3","UKM5",43
"147","UKD3","UKM6",234
"148","UKD3","UKN0",993
"149","UKD4","UKC1",917
"150","UKD4","UKC2",642
"151","UKD4","UKD1",1095
"152","UKD4","UKD3",21290
"153","UKD4","UKD4",86935
"154","UKD4","UKD6",1118
"155","UKD4","UKD7",1282
"156","UKD4","UKE1",32
"157","UKD4","UKE2",776
"158","UKD4","UKE3",838
"159","UKD4","UKE4",1646
"160","UKD4","UKF1",811
"161","UKD4","UKF2",1951
"162","UKD4","UKF3",228
"163","UKD4","UKG1",694
"164","UKD4","UKG2",255
"165","UKD4","UKG3",679
"166","UKD4","UKH1",6948
"167","UKD4","UKH2",10406
"168","UKD4","UKH3",3982
"169","UKD4","UKI1",15408
"170","UKD4","UKI2",9597
"171","UKD4","UKJ1",5624
"172","UKD4","UKJ2",2164
"173","UKD4","UKJ3",12163
"174","UKD4","UKJ4",730
"175","UKD4","UKK1",468
"176","UKD4","UKK2",1333
"177","UKD4","UKK3",129
