"","origin","destination","weight"
"1","UKC1","UKC1",195194
"2","UKC1","UKC2",11537
"3","UKC1","UKD1",223
"4","UKC1","UKD3",577
"5","UKC1","UKD4",2672
"6","UKC1","UKD6",282
"7","UKC1","UKD7",76
"8","UKC1","UKE1",67
"9","UKC1","UKE2",1809
"10","UKC1","UKE3",2086
"11","UKC1","UKE4",682
"12","UKC1","UKF1",652
"13","UKC1","UKF2",715
"14","UKC1","UKF3",1179
"15","UKC1","UKG1",271
"16","UKC1","UKG2",186
"17","UKC1","UKG3",301
"18","UKC1","UKH1",1735
"19","UKC1","UKH2",418
"20","UKC1","UKH3",1752
"21","UKC1","UKI1",2038
"22","UKC1","UKI2",512
"23","UKC1","UKJ1",1203
"24","UKC1","UKJ2",795
"25","UKC1","UKJ3",1663
"26","UKC1","UKJ4",621
"27","UKC1","UKK1",380
"28","UKC1","UKK2",684
"29","UKC1","UKK3",202
"30","UKC1","UKK4",313
"31","UKC1","UKL1",1969
"32","UKC1","UKL2",278
"33","UKC1","UKM2",855
"34","UKC1","UKM3",1433
"35","UKC1","UKM5",15
"36","UKC1","UKM6",264
"37","UKC1","UKN0",16
"38","UKC2","UKC1",2602
"39","UKC2","UKC2",41849
"40","UKC2","UKD1",331
"41","UKC2","UKD3",1186
"42","UKC2","UKD4",1063
"43","UKC2","UKD6",158
"44","UKC2","UKD7",413
"45","UKC2","UKE1",890
"46","UKC2","UKE2",632
"47","UKC2","UKE3",544
"48","UKC2","UKE4",592
"49","UKC2","UKF1",927
"50","UKC2","UKF2",1206
"51","UKC2","UKF3",141
"52","UKC2","UKG1",471
"53","UKC2","UKG2",242
"54","UKC2","UKG3",1414
"55","UKC2","UKH1",778
"56","UKC2","UKH2",780
"57","UKC2","UKH3",260
"58","UKC2","UKI1",6221
"59","UKC2","UKI2",1777
"60","UKC2","UKJ1",2694
"61","UKC2","UKJ2",1489
"62","UKC2","UKJ3",412
"63","UKC2","UKJ4",203
"64","UKC2","UKK1",424
"65","UKC2","UKK2",187
"66","UKC2","UKK3",260
"67","UKC2","UKK4",362
"68","UKC2","UKL1",1190
"69","UKC2","UKL2",407
"70","UKC2","UKM2",4522
"71","UKC2","UKM3",212
"72","UKC2","UKM5",93
"73","UKC2","UKM6",92
"74","UKC2","UKN0",34
"75","UKD1","UKC1",98
"76","UKD1","UKC2",617
"77","UKD1","UKD1",22575
"78","UKD1","UKD3",1276
"79","UKD1","UKD4",2387
"80","UKD1","UKD6",569
"81","UKD1","UKD7",21
"82","UKD1","UKE1",152
"83","UKD1","UKE2",264
"84","UKD1","UKE3",6370
"85","UKD1","UKE4",51
"86","UKD1","UKF1",1773
"87","UKD1","UKF2",578
"88","UKD1","UKF3",99
"89","UKD1","UKG1",273
"90","UKD1","UKG2",114
"91","UKD1","UKG3",137
"92","UKD1","UKH1",566
"93","UKD1","UKH2",253
"94","UKD1","UKH3",170
"95","UKD1","UKI1",6775
"96","UKD1","UKI2",669
"97","UKD1","UKJ1",979
"98","UKD1","UKJ2",518
"99","UKD1","UKJ3",357
"100","UKD1","UKJ4",184
"101","UKD1","UKK1",1157
"102","UKD1","UKK2",67
"103","UKD1","UKK3",93
"104","UKD1","UKK4",217
"105","UKD1","UKL1",175
"106","UKD1","UKL2",157
"107","UKD1","UKM2",686
"108","UKD1","UKM3",2334
"109","UKD1","UKM5",1
"110","UKD1","UKM6",2091
"111","UKD1","UKN0",144
"112","UKD3","UKC1",3023
"113","UKD3","UKC2",15701
"114","UKD3","UKD1",4016
"115","UKD3","UKD3",131337
"116","UKD3","UKD4",7601
"117","UKD3","UKD6",15602
"118","UKD3","UKD7",950
"119","UKD3","UKE1",1366
"120","UKD3","UKE2",1234
"121","UKD3","UKE3",2069
"122","UKD3","UKE4",23967
"123","UKD3","UKF1",26381
"124","UKD3","UKF2",3610
"125","UKD3","UKF3",3951
"126","UKD3","UKG1",5330
"127","UKD3","UKG2",3741
"128","UKD3","UKG3",1877
"129","UKD3","UKH1",2979
"130","UKD3","UKH2",4828
"131","UKD3","UKH3",4366
"132","UKD3","UKI1",16553
"133","UKD3","UKI2",9623
"134","UKD3","UKJ1",3601
"135","UKD3","UKJ2",7825
"136","UKD3","UKJ3",3678
"137","UKD3","UKJ4",22909
"138","UKD3","UKK1",18437
"139","UKD3","UKK2",2447
"140","UKD3","UKK3",337
"141","UKD3","UKK4",737
"142","UKD3","UKL1",828
"143","UKD3","UKL2",1048
"144","UKD3","UKM2",2723
"145","UKD3","UKM3",4738
"146","UKD3","UKM5",181
"147","UKD3","UKM6",737
"148","UKD3","UKN0",599
"149","UKD4","UKC1",1838
"150","UKD4","UKC2",1108
"151","UKD4","UKD1",1656
"152","UKD4","UKD3",8553
"153","UKD4","UKD4",63211
"154","UKD4","UKD6",731
"155","UKD4","UKD7",79
"156","UKD4","UKE1",1524
"157","UKD4","UKE2",6736
"158","UKD4","UKE3",224
"159","UKD4","UKE4",2247
"160","UKD4","UKF1",5133
"161","UKD4","UKF2",687
"162","UKD4","UKF3",642
"163","UKD4","UKG1",1343
"164","UKD4","UKG2",420
"165","UKD4","UKG3",1207
"166","UKD4","UKH1",2271
"167","UKD4","UKH2",4004
"168","UKD4","UKH3",225
"169","UKD4","UKI1",15228
"170","UKD4","UKI2",8050
"171","UKD4","UKJ1",3065
"172","UKD4","UKJ2",11677
"173","UKD4","UKJ3",555
"174","UKD4","UKJ4",239
"175","UKD4","UKK1",4637
"176","UKD4","UKK2",2139
"177","UKD4","UKK3",233
"178","UKD4","UKK4",184
"179","UKD4","UKL1",258
"180","UKD4","UKL2",498
"181","UKD4","UKM2",2714
"182","UKD4","UKM3",1195
"183","UKD4","UKM5",392
"184","UKD4","UKM6",685
