"","origin","destination","weight"
"1","UKC1","UKC1",18603
"2","UKC1","UKC2",389
"3","UKC1","UKD1",454
"4","UKC1","UKD3",299
"5","UKC1","UKD4",1429
"6","UKC1","UKD6",191
"7","UKC1","UKD7",108
"8","UKC1","UKE1",33
"9","UKC1","UKE2",2012
"10","UKC1","UKE3",49
"11","UKC1","UKE4",542
"12","UKC1","UKF1",1632
"13","UKC1","UKF2",143
"14","UKC1","UKF3",58
"15","UKC1","UKG1",154
"16","UKC1","UKG2",157
"17","UKC1","UKG3",170
"18","UKC1","UKH1",2405
"19","UKC1","UKH2",106
"20","UKC1","UKH3",1469
"21","UKC1","UKI1",6159
"22","UKC1","UKI2",3719
"23","UKC1","UKJ1",238
"24","UKC1","UKJ2",557
"25","UKC1","UKJ3",639
"26","UKC1","UKJ4",100
"27","UKC1","UKK1",481
"28","UKC1","UKK2",104
"29","UKC1","UKK3",118
"30","UKC1","UKK4",2742
"31","UKC1","UKL1",94
"32","UKC1","UKL2",143
"33","UKC1","UKM2",2468
"34","UKC1","UKM3",369
"35","UKC1","UKM5",21
"36","UKC1","UKM6",20
"37","UKC1","UKN0",11
"38","UKC2","UKC1",4354
"39","UKC2","UKC2",43126
"40","UKC2","UKD1",346
"41","UKC2","UKD3",1324
"42","UKC2","UKD4",149
"43","UKC2","UKD6",260
"44","UKC2","UKD7",118
"45","UKC2","UKE1",25
"46","UKC2","UKE2",483
"47","UKC2","UKE3",196
"48","UKC2","UKE4",547
"49","UKC2","UKF1",2397
"50","UKC2","UKF2",516
"51","UKC2","UKF3",157
"52","UKC2","UKG1",656
"53","UKC2","UKG2",3889
"54","UKC2","UKG3",605
"55","UKC2","UKH1",1020
"56","UKC2","UKH2",375
"57","UKC2","UKH3",1469
"58","UKC2","UKI1",5338
"59","UKC2","UKI2",1270
"60","UKC2","UKJ1",543
"61","UKC2","UKJ2",1316
"62","UKC2","UKJ3",295
"63","UKC2","UKJ4",77
"64","UKC2","UKK1",535
"65","UKC2","UKK2",97741
"66","UKC2","UKK3",71
"67","UKC2","UKK4",649
"68","UKC2","UKL1",972
"69","UKC2","UKL2",362
"70","UKC2","UKM2",903
"71","UKC2","UKM3",1017
"72","UKC2","UKM5",55
"73","UKC2","UKM6",508
"74","UKC2","UKN0",63
"75","UKD1","UKC1",74
"76","UKD1","UKC2",501
"77","UKD1","UKD1",5491
"78","UKD1","UKD3",2014
"79","UKD1","UKD4",503
"80","UKD1","UKD6",65
"81","UKD1","UKD7",18
"82","UKD1","UKE1",25
"83","UKD1","UKE2",266
"84","UKD1","UKE3",145
"85","UKD1","UKE4",68
"86","UKD1","UKF1",390
"87","UKD1","UKF2",564
"88","UKD1","UKF3",14
"89","UKD1","UKG1",179
"90","UKD1","UKG2",28
"91","UKD1","UKG3",99
"92","UKD1","UKH1",2365
"93","UKD1","UKH2",99
"94","UKD1","UKH3",2185
"95","UKD1","UKI1",679
"96","UKD1","UKI2",819
"97","UKD1","UKJ1",1099
"98","UKD1","UKJ2",556
"99","UKD1","UKJ3",1718
"100","UKD1","UKJ4",48
"101","UKD1","UKK1",110
"102","UKD1","UKK2",518
"103","UKD1","UKK3",64
"104","UKD1","UKK4",102
"105","UKD1","UKL1",1651
"106","UKD1","UKL2",480
"107","UKD1","UKM2",246
"108","UKD1","UKM3",134
"109","UKD1","UKM5",71
"110","UKD1","UKM6",154
"111","UKD1","UKN0",323
"112","UKD3","UKC1",9661
"113","UKD3","UKC2",807
"114","UKD3","UKD1",2530
"115","UKD3","UKD3",275234
"116","UKD3","UKD4",1793
"117","UKD3","UKD6",3445
"118","UKD3","UKD7",446
"119","UKD3","UKE1",172
"120","UKD3","UKE2",403
"121","UKD3","UKE3",807
"122","UKD3","UKE4",2554
"123","UKD3","UKF1",1943
"124","UKD3","UKF2",2011
"125","UKD3","UKF3",3671
"126","UKD3","UKG1",6542
"127","UKD3","UKG2",1161
"128","UKD3","UKG3",3231
"129","UKD3","UKH1",8763
"130","UKD3","UKH2",8449
"131","UKD3","UKH3",8861
"132","UKD3","UKI1",11936
"133","UKD3","UKI2",5695
"134","UKD3","UKJ1",10037
"135","UKD3","UKJ2",164326
"136","UKD3","UKJ3",15747
"137","UKD3","UKJ4",1233
"138","UKD3","UKK1",9609
"139","UKD3","UKK2",1649
"140","UKD3","UKK3",110
"141","UKD3","UKK4",2943
"142","UKD3","UKL1",595
"143","UKD3","UKL2",3566
"144","UKD3","UKM2",3015
"145","UKD3","UKM3",643
"146","UKD3","UKM5",192
"147","UKD3","UKM6",149
"148","UKD3","UKN0",763
"149","UKD4","UKC1",312
"150","UKD4","UKC2",920
"151","UKD4","UKD1",275
"152","UKD4","UKD3",5752
"153","UKD4","UKD4",31778
"154","UKD4","UKD6",2272
"155","UKD4","UKD7",2546
"156","UKD4","UKE1",191
"157","UKD4","UKE2",821
"158","UKD4","UKE3",409
"159","UKD4","UKE4",694
"160","UKD4","UKF1",1482
"161","UKD4","UKF2",752
"162","UKD4","UKF3",231
"163","UKD4","UKG1",869
"164","UKD4","UKG2",723
"165","UKD4","UKG3",635
"166","UKD4","UKH1",828
"167","UKD4","UKH2",1631
"168","UKD4","UKH3",1379
"169","UKD4","UKI1",22673
"170","UKD4","UKI2",2291
"171","UKD4","UKJ1",3541
"172","UKD4","UKJ2",2758
"173","UKD4","UKJ3",1759
"174","UKD4","UKJ4",1909
"175","UKD4","UKK1",562
"176","UKD4","UKK2",591
"177","UKD4","UKK3",198
"178","UKD4","UKK4",446
"179","UKD4","UKL1",1050
"180","UKD4","UKL2",422
"181","UKD4","UKM2",483
"182","UKD4","UKM3",476
"183","UKD4","UKM5",1556
"184","UKD4","UKM6",259
"185","UKD4","UKN0",742
"186","UKD6","UKC1",309
"187","UKD6","UKC2",159
"188","UKD6","UKD1",496
"189","UKD6","UKD3",940
"190","UKD6","UKD4",487
"191","UKD6","UKD6",36151
"192","UKD6","UKD7",433
"193","UKD6","UKE1",125
"194","UKD6","UKE2",374
"195","UKD6","UKE3",191
"196","UKD6","UKE4",1121
"197","UKD6","UKF1",1354
"198","UKD6","UKF2",567
"199","UKD6","UKF3",55
"200","UKD6","UKG1",1034
"201","UKD6","UKG2",535
"202","UKD6","UKG3",668
"203","UKD6","UKH1",337
"204","UKD6","UKH2",672
"205","UKD6","UKH3",3152
"206","UKD6","UKI1",2828
"207","UKD6","UKI2",4103
"208","UKD6","UKJ1",669
"209","UKD6","UKJ2",1560
"210","UKD6","UKJ3",405
"211","UKD6","UKJ4",310
"212","UKD6","UKK1",1070
"213","UKD6","UKK2",1103
"214","UKD6","UKK3",37
"215","UKD6","UKK4",861
"216","UKD6","UKL1",132
"217","UKD6","UKL2",1765
"218","UKD6","UKM2",163
"219","UKD6","UKM3",603
"220","UKD6","UKM5",87
"221","UKD6","UKM6",357
"222","UKD6","UKN0",221
"223","UKD7","UKC1",9
"224","UKD7","UKC2",35
"225","UKD7","UKD1",8
"226","UKD7","UKD3",17831
"227","UKD7","UKD4",35
"228","UKD7","UKD6",195
"229","UKD7","UKD7",2676
"230","UKD7","UKE1",17
"231","UKD7","UKE2",16
"232","UKD7","UKE3",16
"233","UKD7","UKE4",51
"234","UKD7","UKF1",244
"235","UKD7","UKF2",505
"236","UKD7","UKF3",18
"237","UKD7","UKG1",699
"238","UKD7","UKG2",12
"239","UKD7","UKG3",198
"240","UKD7","UKH1",159
"241","UKD7","UKH2",34
"242","UKD7","UKH3",179
"243","UKD7","UKI1",232
"244","UKD7","UKI2",138
"245","UKD7","UKJ1",211
"246","UKD7","UKJ2",49
"247","UKD7","UKJ3",2330
"248","UKD7","UKJ4",18
"249","UKD7","UKK1",77
"250","UKD7","UKK2",30
"251","UKD7","UKK3",1
"252","UKD7","UKK4",38
"253","UKD7","UKL1",10
"254","UKD7","UKL2",51
"255","UKD7","UKM2",18
"256","UKD7","UKM3",79
"257","UKD7","UKM5",63
"258","UKD7","UKM6",3
"259","UKD7","UKN0",12
"260","UKE1","UKC1",38
"261","UKE1","UKC2",9065
"262","UKE1","UKD1",193
"263","UKE1","UKD3",742
"264","UKE1","UKD4",96
"265","UKE1","UKD6",106
"266","UKE1","UKD7",2
"267","UKE1","UKE1",6549
"268","UKE1","UKE2",839
"269","UKE1","UKE3",129
"270","UKE1","UKE4",1162
"271","UKE1","UKF1",260
"272","UKE1","UKF2",115
"273","UKE1","UKF3",72
"274","UKE1","UKG1",264
