"","origin","destination","weight"
"1","UKC1","UKC1",14026
"2","UKC1","UKC2",2599
"3","UKC1","UKD1",137
"4","UKC1","UKD3",835
"5","UKC1","UKD4",308
"6","UKC1","UKD6",394
"7","UKC1","UKD7",4
"8","UKC1","UKE1",161
"9","UKC1","UKE2",2894
"10","UKC1","UKE3",1221
"11","UKC1","UKE4",337
"12","UKC1","UKF1",186
"13","UKC1","UKF2",269
"14","UKC1","UKF3",43
"15","UKC1","UKG1",144
"16","UKC1","UKG2",37
"17","UKC1","UKG3",255
"18","UKC1","UKH1",773
"19","UKC1","UKH2",207
"20","UKC1","UKH3",147
"21","UKC1","UKI1",3370
"22","UKC1","UKI2",1054
"23","UKC1","UKJ1",1736
"24","UKC1","UKJ2",417
"25","UKC1","UKJ3",1118
"26","UKC1","UKJ4",1595
"27","UKC1","UKK1",302
"28","UKC1","UKK2",31
"29","UKC1","UKK3",28
"30","UKC1","UKK4",216
"31","UKC1","UKL1",26
"32","UKC1","UKL2",79
"33","UKC1","UKM2",281
"34","UKC1","UKM3",564
"35","UKC1","UKM5",25
"36","UKC1","UKM6",6
"37","UKC1","UKN0",8
"38","UKC2","UKC1",769
"39","UKC2","UKC2",58667
"40","UKC2","UKD1",545
"41","UKC2","UKD3",770
"42","UKC2","UKD4",2860
"43","UKC2","UKD6",729
"44","UKC2","UKD7",36
"45","UKC2","UKE1",106
"46","UKC2","UKE2",129
"47","UKC2","UKE3",124
"48","UKC2","UKE4",2782
"49","UKC2","UKF1",327
"50","UKC2","UKF2",161
"51","UKC2","UKF3",66
"52","UKC2","UKG1",300
"53","UKC2","UKG2",3241
"54","UKC2","UKG3",270
"55","UKC2","UKH1",1471
"56","UKC2","UKH2",355
"57","UKC2","UKH3",339
"58","UKC2","UKI1",10756
"59","UKC2","UKI2",877
"60","UKC2","UKJ1",4052
"61","UKC2","UKJ2",10898
"62","UKC2","UKJ3",353
"63","UKC2","UKJ4",805
"64","UKC2","UKK1",3270
"65","UKC2","UKK2",273
"66","UKC2","UKK3",396
"67","UKC2","UKK4",115
"68","UKC2","UKL1",87
"69","UKC2","UKL2",1259
"70","UKC2","UKM2",2633
"71","UKC2","UKM3",150
"72","UKC2","UKM5",9
"73","UKC2","UKM6",20
"74","UKC2","UKN0",526
"75","UKD1","UKC1",30
"76","UKD1","UKC2",836
"77","UKD1","UKD1",15337
"78","UKD1","UKD3",332
"79","UKD1","UKD4",1273
"80","UKD1","UKD6",854
"81","UKD1","UKD7",18
"82","UKD1","UKE1",105
"83","UKD1","UKE2",390
"84","UKD1","UKE3",203
"85","UKD1","UKE4",61
"86","UKD1","UKF1",723
"87","UKD1","UKF2",743
"88","UKD1","UKF3",627
"89","UKD1","UKG1",764
"90","UKD1","UKG2",188
"91","UKD1","UKG3",67
"92","UKD1","UKH1",1324
"93","UKD1","UKH2",366
"94","UKD1","UKH3",91
"95","UKD1","UKI1",2684
"96","UKD1","UKI2",929
"97","UKD1","UKJ1",1019
"98","UKD1","UKJ2",1245
"99","UKD1","UKJ3",268
"100","UKD1","UKJ4",126
"101","UKD1","UKK1",494
"102","UKD1","UKK2",75
"103","UKD1","UKK3",602
"104","UKD1","UKK4",255
"105","UKD1","UKL1",140
"106","UKD1","UKL2",67
"107","UKD1","UKM2",942
"108","UKD1","UKM3",746
"109","UKD1","UKM5",7
"110","UKD1","UKM6",73
"111","UKD1","UKN0",9
"112","UKD3","UKC1",7273
"113","UKD3","UKC2",4042
"114","UKD3","UKD1",376
"115","UKD3","UKD3",103398
"116","UKD3","UKD4",6152
"117","UKD3","UKD6",4151
"118","UKD3","UKD7",227
"119","UKD3","UKE1",321
"120","UKD3","UKE2",8662
"121","UKD3","UKE3",440
"122","UKD3","UKE4",4671
"123","UKD3","UKF1",19788
"124","UKD3","UKF2",3933
"125","UKD3","UKF3",279
"126","UKD3","UKG1",946
"127","UKD3","UKG2",1798
"128","UKD3","UKG3",1394
"129","UKD3","UKH1",4197
"130","UKD3","UKH2",3071
"131","UKD3","UKH3",20723
"132","UKD3","UKI1",34928
"133","UKD3","UKI2",4771
"134","UKD3","UKJ1",6062
"135","UKD3","UKJ2",5626
"136","UKD3","UKJ3",4762
"137","UKD3","UKJ4",2559
"138","UKD3","UKK1",5271
"139","UKD3","UKK2",1935
"140","UKD3","UKK3",422
"141","UKD3","UKK4",2373
"142","UKD3","UKL1",4303
"143","UKD3","UKL2",1167
"144","UKD3","UKM2",879
"145","UKD3","UKM3",15204
"146","UKD3","UKM5",1018
"147","UKD3","UKM6",76
"148","UKD3","UKN0",109
"149","UKD4","UKC1",310
"150","UKD4","UKC2",1736
"151","UKD4","UKD1",843
"152","UKD4","UKD3",3646
"153","UKD4","UKD4",110423
"154","UKD4","UKD6",530
"155","UKD4","UKD7",2412
"156","UKD4","UKE1",209
"157","UKD4","UKE2",984
"158","UKD4","UKE3",335
"159","UKD4","UKE4",1823
"160","UKD4","UKF1",1799
"161","UKD4","UKF2",545
"162","UKD4","UKF3",408
"163","UKD4","UKG1",1605
"164","UKD4","UKG2",2604
"165","UKD4","UKG3",648
"166","UKD4","UKH1",3625
"167","UKD4","UKH2",1581
"168","UKD4","UKH3",973
"169","UKD4","UKI1",101511
