"","origin","destination","weight"
"1","UKC1","UKC1",6267930
"2","UKC1","UKC2",2416
"3","UKC1","UKD1",363
"4","UKC1","UKD3",54
"5","UKC1","UKD4",38
"6","UKC1","UKD6",143
"7","UKC1","UKD7",19
"8","UKC1","UKE1",89
"9","UKC1","UKE2",69
"10","UKC1","UKE3",19
"11","UKC1","UKE4",223
"12","UKC1","UKF1",315
"13","UKC1","UKF2",1138
"14","UKC1","UKF3",563
"15","UKC1","UKG1",1976
"16","UKC1","UKG2",1121
"17","UKC1","UKG3",197
"18","UKC1","UKH1",592
"19","UKC1","UKH2",72
"20","UKC1","UKH3",32
"21","UKC1","UKI1",18509
"22","UKC1","UKI2",791
"23","UKC1","UKJ1",818
"24","UKC1","UKJ2",139
"25","UKC1","UKJ3",107
"26","UKC1","UKJ4",17
"27","UKC1","UKK1",169
"28","UKC1","UKK2",20
"29","UKC1","UKK3",12
"30","UKC1","UKK4",184
"31","UKC1","UKL1",13
"32","UKC1","UKL2",8
"33","UKC1","UKM2",10
"34","UKC1","UKM3",59
"35","UKC1","UKM5",30
"36","UKC1","UKM6",5
"37","UKC1","UKN0",88
"38","UKC2","UKC1",849
"39","UKC2","UKC2",4906006
"40","UKC2","UKD1",912
"41","UKC2","UKD3",135
"42","UKC2","UKD4",279
"43","UKC2","UKD6",174
"44","UKC2","UKD7",13
"45","UKC2","UKE1",32
"46","UKC2","UKE2",79
"47","UKC2","UKE3",161
"48","UKC2","UKE4",146
"49","UKC2","UKF1",129
"50","UKC2","UKF2",576
"51","UKC2","UKF3",59
"52","UKC2","UKG1",131
"53","UKC2","UKG2",182
"54","UKC2","UKG3",236
"55","UKC2","UKH1",1766
"56","UKC2","UKH2",244
"57","UKC2","UKH3",83
"58","UKC2","UKI1",53251
"59","UKC2","UKI2",2641
"60","UKC2","UKJ1",2322
"61","UKC2","UKJ2",550
"62","UKC2","UKJ3",294
"63","UKC2","UKJ4",319
"64","UKC2","UKK1",624
"65","UKC2","UKK2",36
"66","UKC2","UKK3",305
"67","UKC2","UKK4",719
"68","UKC2","UKL1",97
"69","UKC2","UKL2",1638
"70","UKC2","UKM2",174
"71","UKC2","UKM3",463
"72","UKC2","UKM5",140
"73","UKC2","UKM6",20
"74","UKC2","UKN0",67
"75","UKD1","UKC1",73
"76","UKD1","UKC2",234
"77","UKD1","UKD1",2442589
"78","UKD1","UKD3",543
"79","UKD1","UKD4",748
"80","UKD1","UKD6",55
"81","UKD1","UKD7",12
"82","UKD1","UKE1",23
"83","UKD1","UKE2",75
"84","UKD1","UKE3",498
"85","UKD1","UKE4",37
"86","UKD1","UKF1",564
"87","UKD1","UKF2",623
"88","UKD1","UKF3",12
"89","UKD1","UKG1",72
"90","UKD1","UKG2",29
"91","UKD1","UKG3",28
"92","UKD1","UKH1",464
"93","UKD1","UKH2",149
"94","UKD1","UKH3",44
"95","UKD1","UKI1",14484
"96","UKD1","UKI2",9479
"97","UKD1","UKJ1",356
"98","UKD1","UKJ2",554
"99","UKD1","UKJ3",245
"100","UKD1","UKJ4",321
"101","UKD1","UKK1",687
"102","UKD1","UKK2",120
"103","UKD1","UKK3",50
"104","UKD1","UKK4",53
"105","UKD1","UKL1",69
"106","UKD1","UKL2",14
"107","UKD1","UKM2",114
"108","UKD1","UKM3",462
"109","UKD1","UKM5",246
"110","UKD1","UKM6",15
"111","UKD1","UKN0",592
"112","UKD3","UKC1",24
"113","UKD3","UKC2",311
"114","UKD3","UKD1",2868
"115","UKD3","UKD3",22074391
"116","UKD3","UKD4",11033
"117","UKD3","UKD6",989
"118","UKD3","UKD7",97
"119","UKD3","UKE1",802
"120","UKD3","UKE2",388
"121","UKD3","UKE3",37002
"122","UKD3","UKE4",802
"123","UKD3","UKF1",895
"124","UKD3","UKF2",1648
"125","UKD3","UKF3",235
"126","UKD3","UKG1",731
"127","UKD3","UKG2",566
"128","UKD3","UKG3",2379
"129","UKD3","UKH1",4916
"130","UKD3","UKH2",481
"131","UKD3","UKH3",2289
"132","UKD3","UKI1",73493
"133","UKD3","UKI2",7490
"134","UKD3","UKJ1",4234
"135","UKD3","UKJ2",9135
"136","UKD3","UKJ3",2323
"137","UKD3","UKJ4",2090
"138","UKD3","UKK1",12846
"139","UKD3","UKK2",835
"140","UKD3","UKK3",477
"141","UKD3","UKK4",97
"142","UKD3","UKL1",1765
"143","UKD3","UKL2",261
"144","UKD3","UKM2",252
"145","UKD3","UKM3",444
"146","UKD3","UKM5",917
"147","UKD3","UKM6",15
"148","UKD3","UKN0",654
"149","UKD4","UKC1",28
"150","UKD4","UKC2",2058
"151","UKD4","UKD1",3783
"152","UKD4","UKD3",490
"153","UKD4","UKD4",8340826
"154","UKD4","UKD6",184
"155","UKD4","UKD7",22
"156","UKD4","UKE1",54
"157","UKD4","UKE2",181
"158","UKD4","UKE3",124
"159","UKD4","UKE4",676
"160","UKD4","UKF1",1851
"161","UKD4","UKF2",2251
"162","UKD4","UKF3",115
"163","UKD4","UKG1",195
"164","UKD4","UKG2",1491
"165","UKD4","UKG3",342
"166","UKD4","UKH1",703
"167","UKD4","UKH2",580
"168","UKD4","UKH3",1437
"169","UKD4","UKI1",18878
"170","UKD4","UKI2",9092
"171","UKD4","UKJ1",1261
"172","UKD4","UKJ2",2077
"173","UKD4","UKJ3",2296
"174","UKD4","UKJ4",2929
"175","UKD4","UKK1",2785
"176","UKD4","UKK2",67
"177","UKD4","UKK3",73
"178","UKD4","UKK4",83
"179","UKD4","UKL1",80
"180","UKD4","UKL2",4921
"181","UKD4","UKM2",2245
"182","UKD4","UKM3",134
"183","UKD4","UKM5",61
"184","UKD4","UKM6",63
"185","UKD4","UKN0",489
"186","UKD6","UKC1",22
"187","UKD6","UKC2",154
"188","UKD6","UKD1",40
"189","UKD6","UKD3",519
"190","UKD6","UKD4",370
"191","UKD6","UKD6",7355808
"192","UKD6","UKD7",31
"193","UKD6","UKE1",2013
"194","UKD6","UKE2",50
"195","UKD6","UKE3",22
"196","UKD6","UKE4",1143
"197","UKD6","UKF1",212
"198","UKD6","UKF2",741
"199","UKD6","UKF3",23
"200","UKD6","UKG1",5073
"201","UKD6","UKG2",939
"202","UKD6","UKG3",123
"203","UKD6","UKH1",1054
"204","UKD6","UKH2",192
"205","UKD6","UKH3",723
"206","UKD6","UKI1",100189
"207","UKD6","UKI2",2167
"208","UKD6","UKJ1",1483
"209","UKD6","UKJ2",3922
"210","UKD6","UKJ3",270
"211","UKD6","UKJ4",226
"212","UKD6","UKK1",2791
"213","UKD6","UKK2",34
"214","UKD6","UKK3",48
"215","UKD6","UKK4",380
"216","UKD6","UKL1",28582
"217","UKD6","UKL2",390
"218","UKD6","UKM2",84
"219","UKD6","UKM3",222
"220","UKD6","UKM5",124
"221","UKD6","UKM6",20
"222","UKD6","UKN0",155
"223","UKD7","UKC1",1
"224","UKD7","UKC2",2106
"225","UKD7","UKD1",11
"226","UKD7","UKD3",141
"227","UKD7","UKD4",9
"228","UKD7","UKD6",601
"229","UKD7","UKD7",4535697
"230","UKD7","UKE1",8
"231","UKD7","UKE2",9
"232","UKD7","UKF1",37
"233","UKD7","UKF2",95
"234","UKD7","UKF3",2
"235","UKD7","UKG1",318
"236","UKD7","UKG2",1
"237","UKD7","UKG3",513
"238","UKD7","UKH1",83
"239","UKD7","UKH2",1
"240","UKD7","UKH3",23
"241","UKD7","UKI1",23456
"242","UKD7","UKI2",581
"243","UKD7","UKJ1",473
"244","UKD7","UKJ2",1172
"245","UKD7","UKJ3",333
"246","UKD7","UKJ4",27
"247","UKD7","UKK1",129
"248","UKD7","UKK2",5
"249","UKD7","UKK3",5
"250","UKD7","UKK4",97
"251","UKD7","UKL1",6
"252","UKD7","UKL2",147
"253","UKD7","UKM2",52
"254","UKD7","UKM3",1
"255","UKD7","UKM5",26
"256","UKD7","UKM6",6
"257","UKD7","UKN0",5
"258","UKE1","UKC1",35
"259","UKE1","UKC2",345
"260","UKE1","UKD1",35
"261","UKE1","UKD3",81
"262","UKE1","UKD4",46
"263","UKE1","UKD6",13
"264","UKE1","UKD7",4
"265","UKE1","UKE1",2651291
"266","UKE1","UKE2",1028
"267","UKE1","UKE3",75
"268","UKE1","UKE4",181
"269","UKE1","UKF1",71
"270","UKE1","UKF2",721
"271","UKE1","UKF3",48
