"","origin","destination","weight"
"1","UKC1","UKC1",11986862
"2","UKC1","UKC2",398
"3","UKC1","UKD1",51
"4","UKC1","UKD3",392
"5","UKC1","UKD4",188
"6","UKC1","UKD6",41
"7","UKC1","UKD7",5
"8","UKC1","UKE1",3
"9","UKC1","UKE2",216
"10","UKC1","UKE3",16
"11","UKC1","UKE4",284
"12","UKC1","UKF1",19
"13","UKC1","UKF2",10066
"14","UKC1","UKF3",2
"15","UKC1","UKG1",765
"16","UKC1","UKG2",66
"17","UKC1","UKG3",55
"18","UKC1","UKH1",257
"19","UKC1","UKH2",90
"20","UKC1","UKH3",126
"21","UKC1","UKI1",23864
"22","UKC1","UKI2",25384
"23","UKC1","UKJ1",992
"24","UKC1","UKJ2",144
"25","UKC1","UKJ3",71
"26","UKC1","UKJ4",91
"27","UKC1","UKK1",292
"28","UKC1","UKK2",7
"29","UKC1","UKK3",15
"30","UKC1","UKK4",67
"31","UKC1","UKL1",993
"32","UKC1","UKL2",13
"33","UKC1","UKM2",39
"34","UKC1","UKM3",7
"35","UKC1","UKM5",1
"36","UKC1","UKM6",3
"37","UKC1","UKN0",11
"38","UKC2","UKC1",2662
"39","UKC2","UKC2",13530277
"40","UKC2","UKD1",130
"41","UKC2","UKD3",2250
"42","UKC2","UKD4",27
"43","UKC2","UKD6",5011
"44","UKC2","UKD7",27
"45","UKC2","UKE1",600
"46","UKC2","UKE2",150
"47","UKC2","UKE3",339
"48","UKC2","UKE4",49
"49","UKC2","UKF1",53
"50","UKC2","UKF2",4495
"51","UKC2","UKF3",15
"52","UKC2","UKG1",218
"53","UKC2","UKG2",536
"54","UKC2","UKG3",414
"55","UKC2","UKH1",4950
"56","UKC2","UKH2",261
"57","UKC2","UKH3",54
"58","UKC2","UKI1",56136
"59","UKC2","UKI2",3083
"60","UKC2","UKJ1",3515
"61","UKC2","UKJ2",3804
"62","UKC2","UKJ3",377
"63","UKC2","UKJ4",96
"64","UKC2","UKK1",183
"65","UKC2","UKK2",122
"66","UKC2","UKK3",50
"67","UKC2","UKK4",210
"68","UKC2","UKL1",5603
"69","UKC2","UKL2",1011
"70","UKC2","UKM2",296
"71","UKC2","UKM3",155
"72","UKC2","UKM5",2
"73","UKC2","UKM6",78
"74","UKC2","UKN0",223
"75","UKD1","UKC1",7
"76","UKD1","UKC2",79
"77","UKD1","UKD1",6899497
"78","UKD1","UKD3",484
"79","UKD1","UKD4",127
"80","UKD1","UKD6",23
"81","UKD1","UKD7",20
"82","UKD1","UKE1",166
"83","UKD1","UKE2",283
"84","UKD1","UKE3",44
"85","UKD1","UKE4",28
"86","UKD1","UKF1",120
"87","UKD1","UKF2",28738
"88","UKD1","UKF3",54
"89","UKD1","UKG1",99
"90","UKD1","UKG2",29
"91","UKD1","UKG3",81
"92","UKD1","UKH1",354
"93","UKD1","UKH2",246
"94","UKD1","UKH3",196
"95","UKD1","UKI1",9540
"96","UKD1","UKI2",958
"97","UKD1","UKJ1",232
"98","UKD1","UKJ2",309
"99","UKD1","UKJ3",204
"100","UKD1","UKJ4",114
"101","UKD1","UKK1",316
"102","UKD1","UKK2",44
"103","UKD1","UKK3",26
"104","UKD1","UKK4",37
"105","UKD1","UKL1",256
"106","UKD1","UKL2",37
"107","UKD1","UKM2",469
"108","UKD1","UKM3",1139
"109","UKD1","UKM5",123
"110","UKD1","UKM6",45
"111","UKD1","UKN0",19
"112","UKD3","UKC1",57
"113","UKD3","UKC2",5796
"114","UKD3","UKD1",1850
"115","UKD3","UKD3",21355378
"116","UKD3","UKD4",1582
"117","UKD3","UKD6",4523
"118","UKD3","UKD7",94
"119","UKD3","UKE1",78
"120","UKD3","UKE2",875
"121","UKD3","UKE3",276
"122","UKD3","UKE4",325
"123","UKD3","UKF1",1077
"124","UKD3","UKF2",68252
"125","UKD3","UKF3",314
"126","UKD3","UKG1",340
"127","UKD3","UKG2",8989
"128","UKD3","UKG3",2684
"129","UKD3","UKH1",59979
"130","UKD3","UKH2",620
"131","UKD3","UKH3",2216
"132","UKD3","UKI1",27605
"133","UKD3","UKI2",3608
"134","UKD3","UKJ1",3670
"135","UKD3","UKJ2",21379
"136","UKD3","UKJ3",1240
"137","UKD3","UKJ4",28628
"138","UKD3","UKK1",340913
"139","UKD3","UKK2",250
"140","UKD3","UKK3",52
"141","UKD3","UKK4",4008
"142","UKD3","UKL1",1127
"143","UKD3","UKL2",1878
"144","UKD3","UKM2",3017
"145","UKD3","UKM3",1403
"146","UKD3","UKM5",17
