"","origin","destination","weight"
"1","UKC1","UKC1",229289
"2","UKC1","UKC2",67
"3","UKC1","UKD1",71
"4","UKC1","UKD3",15
"5","UKC1","UKD4",23
"6","UKC1","UKD6",19
"7","UKC1","UKD7",39
"8","UKC1","UKE1",31
"9","UKC1","UKE2",36
"10","UKC1","UKE3",23
"11","UKC1","UKE4",50
"12","UKC1","UKF1",75
"13","UKC1","UKF2",27
"14","UKC1","UKF3",7
"15","UKC1","UKG1",71
"16","UKC1","UKG2",26
"17","UKC1","UKG3",208
"18","UKC1","UKH1",102
"19","UKC1","UKH2",111
"20","UKC1","UKH3",168
"21","UKC1","UKI1",6037
"22","UKC1","UKI2",1781
"23","UKC1","UKJ1",288
"24","UKC1","UKJ2",173
"25","UKC1","UKJ3",69
"26","UKC1","UKJ4",11
"27","UKC1","UKK1",137
"28","UKC1","UKK2",20
"29","UKC1","UKK3",15
"30","UKC1","UKK4",17
"31","UKC1","UKL1",30
"32","UKC1","UKL2",6
"33","UKC1","UKM2",66
"34","UKC1","UKM3",7
"35","UKC1","UKM5",7
"36","UKC1","UKM6",8
"37","UKC1","UKN0",137
"38","UKC2","UKC1",51
"39","UKC2","UKC2",216023
"40","UKC2","UKD1",31
"41","UKC2","UKD3",13
"42","UKC2","UKD4",5
"43","UKC2","UKD6",1
"44","UKC2","UKD7",35
"45","UKC2","UKE1",12
"46","UKC2","UKE2",20
"47","UKC2","UKE3",2
"48","UKC2","UKE4",102
"49","UKC2","UKF1",28
"50","UKC2","UKF2",389
"51","UKC2","UKF3",6
"52","UKC2","UKG1",8
"53","UKC2","UKG2",15
"54","UKC2","UKG3",18
"55","UKC2","UKH1",93
"56","UKC2","UKH2",69
"57","UKC2","UKH3",267
"58","UKC2","UKI1",402
"59","UKC2","UKI2",94
"60","UKC2","UKJ1",807
"61","UKC2","UKJ2",36
"62","UKC2","UKJ3",48
"63","UKC2","UKJ4",9
"64","UKC2","UKK1",30
"65","UKC2","UKK2",17
"66","UKC2","UKK3",1
"67","UKC2","UKK4",134
"68","UKC2","UKL1",6
"69","UKC2","UKL2",4
"70","UKC2","UKM2",27
"71","UKC2","UKM3",7
"72","UKC2","UKM5",9
"73","UKC2","UKM6",4
"74","UKC2","UKN0",36
