"","origin","destination","weight"
"1","UKC1","UKC1",2049699
"2","UKC1","UKC2",658
"3","UKC1","UKD1",107
"4","UKC1","UKD3",320
"5","UKC1","UKD4",71
"6","UKC1","UKD6",89
"7","UKC1","UKD7",85
"8","UKC1","UKE1",100
"9","UKC1","UKE2",1849
"10","UKC1","UKE3",65
"11","UKC1","UKE4",217
"12","UKC1","UKF1",4547
"13","UKC1","UKF2",120
"14","UKC1","UKF3",33
"15","UKC1","UKG1",56
"16","UKC1","UKG2",125
"17","UKC1","UKG3",172
"18","UKC1","UKH1",249
"19","UKC1","UKH2",152
"20","UKC1","UKH3",5709
"21","UKC1","UKI1",55981
"22","UKC1","UKI2",417
"23","UKC1","UKJ1",1125
"24","UKC1","UKJ2",1902
"25","UKC1","UKJ3",325
"26","UKC1","UKJ4",91
"27","UKC1","UKK1",619
"28","UKC1","UKK2",274
"29","UKC1","UKK3",58
"30","UKC1","UKK4",713
"31","UKC1","UKL1",67
"32","UKC1","UKL2",654
"33","UKC1","UKM2",398
"34","UKC1","UKM3",1286
"35","UKC1","UKM5",77
"36","UKC1","UKM6",225
"37","UKC1","UKN0",182
"38","UKC2","UKC1",1416
"39","UKC2","UKC2",5125012
"40","UKC2","UKD1",390
"41","UKC2","UKD3",641
"42","UKC2","UKD4",47
"43","UKC2","UKD6",157
"44","UKC2","UKD7",16
"45","UKC2","UKE1",4597
"46","UKC2","UKE2",29
"47","UKC2","UKE3",15
"48","UKC2","UKE4",119
"49","UKC2","UKF1",140
"50","UKC2","UKF2",68
"51","UKC2","UKF3",51
"52","UKC2","UKG1",51
"53","UKC2","UKG2",102
"54","UKC2","UKG3",241
"55","UKC2","UKH1",290
"56","UKC2","UKH2",690
"57","UKC2","UKH3",5613
"58","UKC2","UKI1",5094
"59","UKC2","UKI2",321
"60","UKC2","UKJ1",7059
"61","UKC2","UKJ2",4853
"62","UKC2","UKJ3",130
"63","UKC2","UKJ4",208
"64","UKC2","UKK1",241
"65","UKC2","UKK2",76
"66","UKC2","UKK3",27
"67","UKC2","UKK4",247
"68","UKC2","UKL1",263
"69","UKC2","UKL2",641
"70","UKC2","UKM2",116
"71","UKC2","UKM3",1139
"72","UKC2","UKM5",7
"73","UKC2","UKM6",362
"74","UKC2","UKN0",202
"75","UKD1","UKC1",38
"76","UKD1","UKC2",120
"77","UKD1","UKD1",93898656
"78","UKD1","UKD3",1336
"79","UKD1","UKD4",129
"80","UKD1","UKD6",31
"81","UKD1","UKD7",90
"82","UKD1","UKE1",27
"83","UKD1","UKE2",54
"84","UKD1","UKE3",8
"85","UKD1","UKE4",57
"86","UKD1","UKF1",120
"87","UKD1","UKF2",39
"88","UKD1","UKF3",13
"89","UKD1","UKG1",57
"90","UKD1","UKG2",240
"91","UKD1","UKG3",17
"92","UKD1","UKH1",389
"93","UKD1","UKH2",245
"94","UKD1","UKH3",4208
"95","UKD1","UKI1",38969
"96","UKD1","UKI2",118
"97","UKD1","UKJ1",4600
"98","UKD1","UKJ2",1399
"99","UKD1","UKJ3",1074
"100","UKD1","UKJ4",100
"101","UKD1","UKK1",74
"102","UKD1","UKK2",62555
"103","UKD1","UKK3",26
"104","UKD1","UKK4",74
"105","UKD1","UKL1",44
"106","UKD1","UKL2",550
"107","UKD1","UKM2",88
"108","UKD1","UKM3",1259
"109","UKD1","UKM5",62
"110","UKD1","UKM6",78
"111","UKD1","UKN0",21
"112","UKD3","UKC1",1863
"113","UKD3","UKC2",440
"114","UKD3","UKD1",317
"115","UKD3","UKD3",14715677
"116","UKD3","UKD4",454
"117","UKD3","UKD6",465
"118","UKD3","UKD7",197
"119","UKD3","UKE1",4890
"120","UKD3","UKE2",71
"121","UKD3","UKE3",1734
"122","UKD3","UKE4",1448
"123","UKD3","UKF1",1581
"124","UKD3","UKF2",1362
"125","UKD3","UKF3",546
"126","UKD3","UKG1",4366
"127","UKD3","UKG2",1366
"128","UKD3","UKG3",968
"129","UKD3","UKH1",3272
"130","UKD3","UKH2",3529
"131","UKD3","UKH3",18038
"132","UKD3","UKI1",51484
"133","UKD3","UKI2",3713
"134","UKD3","UKJ1",27872
"135","UKD3","UKJ2",9433
"136","UKD3","UKJ3",8214
"137","UKD3","UKJ4",565
"138","UKD3","UKK1",9849
"139","UKD3","UKK2",11325
"140","UKD3","UKK3",79
